mu,s0,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,h_seed4,h_seed5,s_seed0,s_seed1,s_seed2,s_seed3,s_seed4,s_seed5
0.442443,0.275862,race_to_bottom,-0.9966,0.9999,0.0033,0.000,2.04952e+08,5.78808e+06,5702.49,1.19487e+09,9.95713e+08,7.9657e+08,1.99143e+08,3737.84,304510,1666.06,0.166667,182.772,2.04648e+08,3744.84,49.8333,54648.9,1.0000,0.9999,0.9999,0.9998,0.9999,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.561443,0.275862,race_to_bottom,-0.9966,0.9999,0.0033,0.000,2.04969e+08,5.79006e+06,5702.49,1.19504e+09,9.95867e+08,7.96694e+08,1.99173e+08,3738.15,304500,1666.01,0.166667,182.772,2.04665e+08,3745.16,49.8333,54648.9,1.0000,1.0000,1.0000,1.0000,0.9996,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.71245,0.275862,race_to_bottom,-0.9965,0.9998,0.0033,0.000,2.0497e+08,5.7901e+06,5702.49,1.19505e+09,9.95873e+08,7.96698e+08,1.99175e+08,3738.18,304509,1666.06,0.166667,182.772,2.04666e+08,3745.18,49.8333,54648.9,1.0000,1.0000,0.9999,0.9994,0.9996,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.904071,0.275862,race_to_bottom,-0.9964,0.9997,0.0033,0.000,2.04953e+08,5.79017e+06,5702.49,1.19494e+09,9.95783e+08,7.96627e+08,1.99157e+08,3737.85,304415,1665.54,0.166667,182.772,2.04648e+08,3744.86,49.8333,54648.9,1.0000,0.9987,1.0000,1.0000,1.0000,0.9996,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
1.14723,0.275862,race_to_bottom,-0.9964,0.9998,0.0033,0.000,2.04933e+08,5.78942e+06,5702.49,1.19483e+09,9.95688e+08,7.9655e+08,1.99138e+08,3737.49,304516,1666.1,0.166667,182.772,2.04628e+08,3744.49,49.8333,54648.9,1.0000,0.9999,0.9998,0.9996,1.0000,0.9994,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
1.45579,0.275862,race_to_bottom,-0.9924,0.9999,0.0075,0.000,2.04783e+08,5.78198e+06,12801.5,1.19393e+09,9.94942e+08,7.95953e+08,1.98988e+08,3734.76,564935,1623.11,0.379167,415.807,2.04218e+08,3753.24,49.6208,54415.9,1.0000,0.9997,1.0000,0.9999,1.0000,1.0000,0.0252,0.0000,0.0200,0.0000,0.0000,0.0000
1.84734,0.275862,race_to_bottom,-0.9921,0.9999,0.0077,0.000,2.04765e+08,5.78113e+06,12799.7,1.19383e+09,9.94856e+08,7.95885e+08,1.98971e+08,3734.43,590350,1682.49,0.375,411.237,2.04175e+08,3752.1,49.625,54420.4,1.0000,0.9999,0.9999,0.9998,1.0000,0.9996,0.0263,0.0000,0.0200,0.0000,0.0000,0.0000
2.3442,0.275862,race_to_bottom,-0.9919,0.9997,0.0078,0.000,2.04727e+08,5.78004e+06,12972.4,1.19361e+09,9.94672e+08,7.95737e+08,1.98934e+08,3733.74,516861,1512.6,0.391667,429.515,2.0421e+08,3754.1,49.6083,54402.1,1.0000,0.9999,1.0000,0.9998,1.0000,0.9984,0.0269,0.0000,0.0200,0.0000,0.0000,0.0000
2.9747,0.275862,race_to_bottom,-0.9872,0.9985,0.0113,0.000,2.05406e+08,5.77141e+06,17389.1,1.19263e+09,9.93014e+08,7.94411e+08,1.98603e+08,3746.12,1.62701e+06,2982.43,0.558333,612.287,2.03779e+08,3758.8,49.4417,54219.4,0.9919,0.9997,1.0000,0.9999,1.0000,0.9996,0.0222,0.0255,0.0200,0.0000,0.0000,0.0000
3.77478,0.275862,race_to_bottom,-0.9925,0.9997,0.0072,0.000,2.04584e+08,5.77223e+06,12511.8,1.1928e+09,9.93998e+08,7.95198e+08,1.988e+08,3731.14,619918,1747.47,0.3625,397.53,2.03964e+08,3747.23,49.6375,54434.1,1.0000,0.9996,1.0000,0.9991,1.0000,0.9997,0.0234,0.0000,0.0200,0.0000,0.0000,0.0000
4.79005,0.275862,race_to_bottom,-0.9924,0.9999,0.0075,0.000,2.0433e+08,5.75868e+06,12623.8,1.19135e+09,9.92795e+08,7.94236e+08,1.98559e+08,3726.5,588627,1676.32,0.370833,406.668,2.03742e+08,3743.82,49.6292,54425,1.0000,0.9999,1.0000,0.9997,0.9998,0.9999,0.0248,0.0000,0.0200,0.0000,0.0000,0.0000
6.07839,0.275862,race_to_bottom,-0.9925,0.9998,0.0072,0.000,2.03807e+08,5.73117e+06,12577,1.18838e+09,9.90315e+08,7.92252e+08,1.98063e+08,3716.95,634691,1784.72,0.3625,397.53,2.03172e+08,3732.7,49.6375,54434.1,1.0000,0.9996,1.0000,0.9999,0.9996,0.9998,0.0235,0.0000,0.0200,0.0000,0.0000,0.0000
7.71324,0.275862,race_to_bottom,-0.9922,0.9999,0.0077,0.000,2.02855e+08,5.68249e+06,12792.7,1.18294e+09,9.85778e+08,7.88622e+08,1.97156e+08,3699.6,552737,1595.46,0.383333,420.376,2.02302e+08,3718.33,49.6167,54411.3,1.0000,0.9999,1.0000,1.0000,0.9995,0.9999,0.0263,0.0000,0.0200,0.0000,0.0000,0.0000
9.7878,0.275862,race_to_bottom,-0.9928,0.9999,0.0071,0.000,2.01719e+08,5.62672e+06,12397.2,1.17646e+09,9.8038e+08,7.84304e+08,1.96076e+08,3678.87,669105,1865.47,0.354167,388.391,2.01049e+08,3693.05,49.6458,54443.3,1.0000,0.9999,1.0000,1.0000,0.9999,0.9995,0.0225,0.0000,0.0200,0.0000,0.0000,0.0000
12.4203,0.275862,race_to_bottom,-0.9854,0.9977,0.0124,0.000,1.97518e+08,5.38262e+06,20013.1,1.14293e+09,9.50816e+08,7.60653e+08,1.90163e+08,3602.26,791920,1616.52,0.616667,676.257,1.96726e+08,3632.96,49.3833,54155.4,1.0000,0.9995,1.0000,0.9973,0.9998,0.9898,0.0290,0.0252,0.0200,0.0000,0.0000,0.0000
15.7609,0.275862,race_to_bottom,-0.8645,0.9024,0.0379,0.000,2.62611e+08,4.75969e+06,22199.3,1.05604e+09,7.98215e+08,6.38572e+08,1.59643e+08,4789.41,1.13374e+07,7006.2,1.90417,2088.17,2.51274e+08,4772.21,48.0958,52743.5,0.9046,0.9548,0.8481,0.9624,0.8861,0.8586,0.0241,0.0000,0.0200,0.0660,0.0496,0.0679
20,0.275862,race_to_bottom,-0.5014,0.6846,0.1832,0.000,4.26055e+08,4.23524e+06,52696.7,9.99281e+08,5.77514e+08,4.62011e+08,1.15503e+08,7770.24,8.88479e+07,9641.29,9.18333,10070.7,3.37207e+08,7597.66,40.8167,44760.9,0.6432,0.7417,0.6100,0.7940,0.7510,0.5677,0.1184,0.2366,0.1280,0.0809,0.1989,0.3368
0.02,0.310345,race_to_bottom,-0.9899,0.9999,0.0100,0.000,2.04665e+08,5.77166e+06,18626.3,1.19303e+09,9.94154e+08,7.95323e+08,1.98831e+08,3732.61,1.2189e+06,2222.98,0.5,548.317,2.03446e+08,3747.93,49.5,54283.3,1.0000,1.0000,1.0000,0.9998,1.0000,0.9999,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.0253792,0.310345,race_to_bottom,-0.9898,0.9998,0.0100,0.000,2.0465e+08,5.77279e+06,18711.3,1.19315e+09,9.94292e+08,7.95434e+08,1.98858e+08,3732.33,1.18885e+06,2168.18,0.5,548.317,2.03461e+08,3748.21,49.5,54283.3,1.0000,0.9997,0.9998,0.9999,1.0000,0.9997,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.0322052,0.310345,race_to_bottom,-0.9896,0.9996,0.0100,0.000,2.04783e+08,5.77308e+06,18418,1.19318e+09,9.94192e+08,7.95354e+08,1.98838e+08,3734.76,1.29168e+06,2355.73,0.5,548.317,2.03491e+08,3748.77,49.5,54283.3,1.0000,0.9997,1.0000,0.9977,1.0000,1.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.0408672,0.310345,race_to_bottom,-0.9898,0.9998,0.0100,0.000,2.04666e+08,5.77364e+06,18711.3,1.19324e+09,9.9437e+08,7.95496e+08,1.98874e+08,3732.63,1.18866e+06,2167.84,0.5,548.317,2.03478e+08,3748.51,49.5,54283.3,1.0000,0.9992,0.9999,1.0000,1.0000,0.9995,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.0518589,0.310345,race_to_bottom,-0.9898,0.9998,0.0100,0.000,2.04671e+08,5.77391e+06,18711.3,1.19327e+09,9.94394e+08,7.95515e+08,1.98879e+08,3732.72,1.18856e+06,2167.66,0.5,548.317,2.03483e+08,3748.61,49.5,54283.3,1.0000,0.9996,0.9999,0.9999,1.0000,0.9992,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.0658069,0.310345,race_to_bottom,-0.9899,0.9999,0.0100,0.000,2.04679e+08,5.77433e+06,18711.3,1.19332e+09,9.94432e+08,7.95545e+08,1.98886e+08,3732.87,1.18852e+06,2167.58,0.5,548.317,2.03491e+08,3748.76,49.5,54283.3,1.0000,0.9996,1.0000,1.0000,0.9997,0.9998,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.0835064,0.310345,race_to_bottom,-0.9899,0.9999,0.0100,0.000,2.04685e+08,5.7746e+06,18711.3,1.19335e+09,9.94456e+08,7.95565e+08,1.98891e+08,3732.96,1.18849e+06,2167.53,0.5,548.317,2.03496e+08,3748.85,49.5,54283.3,1.0000,0.9997,1.0000,0.9997,1.0000,0.9999,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.105966,0.310345,race_to_bottom,-0.9896,0.9996,0.0100,0.000,2.04959e+08,5.77475e+06,18092.7,1.19337e+09,9.94201e+08,7.95361e+08,1.9884e+08,3737.96,1.41151e+06,2574.26,0.5,548.317,2.03547e+08,3749.8,49.5,54283.3,1.0000,0.9999,0.9999,0.9999,0.9981,1.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.134467,0.310345,race_to_bottom,-0.9899,0.9999,0.0100,0.000,2.04689e+08,5.77486e+06,18711.3,1.19338e+09,9.94479e+08,7.95583e+08,1.98896e+08,3733.05,1.18841e+06,2167.39,0.5,548.317,2.03501e+08,3748.94,49.5,54283.3,1.0000,1.0000,0.9999,1.0000,1.0000,0.9996,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.170634,0.310345,race_to_bottom,-0.9898,0.9998,0.0100,0.000,2.04689e+08,5.77486e+06,18711.3,1.19338e+09,9.94479e+08,7.95584e+08,1.98896e+08,3733.05,1.18846e+06,2167.46,0.5,548.317,2.03501e+08,3748.94,49.5,54283.3,1.0000,0.9997,0.9996,0.9998,0.9999,0.9998,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.216527,0.310345,race_to_bottom,-0.9898,0.9998,0.0100,0.000,2.0469e+08,5.77489e+06,18711.3,1.19338e+09,9.94482e+08,7.95586e+08,1.98896e+08,3733.06,1.18844e+06,2167.43,0.5,548.317,2.03502e+08,3748.96,49.5,54283.3,1.0000,0.9997,0.9995,1.0000,0.9997,1.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.274765,0.310345,race_to_bottom,-0.9899,0.9999,0.0100,0.000,2.04691e+08,5.77496e+06,18711.3,1.19339e+09,9.94488e+08,7.9559e+08,1.98898e+08,3733.09,1.18841e+06,2167.38,0.5,548.317,2.03503e+08,3748.98,49.5,54283.3,1.0000,0.9998,1.0000,1.0000,0.9999,1.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.348666,0.310345,race_to_bottom,-0.9892,0.9992,0.0100,0.000,2.05257e+08,5.77481e+06,17409.1,1.19336e+09,9.93897e+08,7.95117e+08,1.98779e+08,3743.4,1.65808e+06,3023.95,0.5,548.317,2.03599e+08,3750.77,49.5,54283.3,1.0000,0.9997,1.0000,0.9999,0.9958,1.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.442443,0.310345,race_to_bottom,-0.9899,0.9999,0.0100,0.000,2.04705e+08,5.77581e+06,18711.3,1.19346e+09,9.94553e+08,7.95642e+08,1.98911e+08,3733.34,1.18844e+06,2167.43,0.5,548.317,2.03517e+08,3749.23,49.5,54283.3,1.0000,1.0000,0.9999,1.0000,0.9995,1.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.561443,0.310345,race_to_bottom,-0.9854,0.9999,0.0144,0.000,2.04548e+08,5.76772e+06,25928.4,1.19253e+09,9.93772e+08,7.95017e+08,1.98754e+08,3730.47,1.42334e+06,1907.72,0.720833,790.49,2.03125e+08,3759.21,49.2792,54041.2,1.0000,1.0000,1.0000,0.9994,1.0000,1.0000,0.0000,0.0000,0.0200,0.0467,0.0200,0.0000
0.71245,0.310345,race_to_bottom,-0.9900,1.0000,0.0100,0.000,2.04703e+08,5.77645e+06,18711.3,1.19345e+09,9.94541e+08,7.95633e+08,1.98908e+08,3733.31,1.18817e+06,2166.94,0.5,548.317,2.03515e+08,3749.21,49.5,54283.3,1.0000,1.0000,0.9999,1.0000,1.0000,1.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.904071,0.310345,race_to_bottom,-0.9852,0.9998,0.0147,0.000,2.04573e+08,5.76978e+06,26099,1.19266e+09,9.93885e+08,7.95108e+08,1.98777e+08,3730.93,1.37522e+06,1857.48,0.733333,804.198,2.03198e+08,3761.6,49.2667,54027.5,1.0000,0.9998,1.0000,0.9994,0.9999,0.9998,0.0000,0.0000,0.0200,0.0480,0.0200,0.0000
1.14723,0.310345,race_to_bottom,-0.9817,0.9993,0.0176,0.000,2.05001e+08,5.76341e+06,31046.5,1.19181e+09,9.92607e+08,7.94085e+08,1.98521e+08,3738.74,2.34513e+06,2619.12,0.883333,968.693,2.02656e+08,3762.72,49.1167,53863,1.0000,0.9998,0.9998,0.9999,0.9963,1.0000,0.0253,0.0000,0.0200,0.0402,0.0200,0.0000
1.45579,0.310345,race_to_bottom,-0.9780,0.9995,0.0215,0.000,2.0443e+08,5.75408e+06,38548.1,1.19067e+09,9.92031e+08,7.93625e+08,1.98406e+08,3728.32,2.35847e+06,2054.88,1.075,1178.88,2.02072e+08,3767.22,48.925,53652.8,1.0000,0.9991,1.0000,0.9979,1.0000,0.9999,0.0214,0.0000,0.0200,0.0675,0.0200,0.0000
1.84734,0.310345,race_to_bottom,-0.9776,0.9992,0.0216,0.000,2.04801e+08,5.75332e+06,37911.5,1.19063e+09,9.91624e+08,7.93299e+08,1.98325e+08,3735.09,2.64381e+06,2445.83,1.08333,1188.02,2.02158e+08,3768.83,48.9167,53643.6,1.0000,0.9999,0.9999,1.0000,0.9956,0.9998,0.0250,0.0242,0.0200,0.0404,0.0200,0.0000
2.3442,0.310345,race_to_bottom,-0.9818,0.9999,0.0180,0.000,2.04376e+08,5.76102e+06,32629.1,1.19149e+09,9.9291e+08,7.94328e+08,1.98582e+08,3727.33,1.79554e+06,1879.16,0.904167,991.539,2.0258e+08,3762.96,49.0958,53840.1,1.0000,0.9998,1.0000,0.9997,0.9997,1.0000,0.0279,0.0000,0.0200,0.0403,0.0200,0.0000
2.9747,0.310345,race_to_bottom,-0.9796,0.9981,0.0186,0.000,2.05621e+08,5.75579e+06,29954.9,1.19089e+09,9.91053e+08,7.92843e+08,1.98211e+08,3750.04,2.82588e+06,3364.82,0.929167,1018.95,2.02795e+08,3769.1,49.0708,53812.7,1.0000,0.9997,1.0000,1.0000,0.9896,0.9996,0.0259,0.0000,0.0200,0.0454,0.0200,0.0000
3.77478,0.310345,race_to_bottom,-0.9805,0.9999,0.0195,0.000,2.04192e+08,5.75204e+06,33590.2,1.19042e+09,9.92012e+08,7.9361e+08,1.98402e+08,3723.97,1.55093e+06,1665.63,0.970833,1064.65,2.02641e+08,3769.57,49.0292,53767,1.0000,0.9998,1.0000,0.9998,1.0000,1.0000,0.0304,0.0000,0.0200,0.0465,0.0200,0.0000
4.79005,0.310345,race_to_bottom,-0.9818,0.9999,0.0181,0.000,2.03903e+08,5.73648e+06,32746.5,1.1888e+09,9.9067e+08,7.92536e+08,1.98134e+08,3718.71,1.77178e+06,1908.87,0.9125,1000.68,2.02131e+08,3755.43,49.0875,53831,1.0000,0.9999,1.0000,1.0000,0.9997,0.9998,0.0238,0.0000,0.0200,0.0449,0.0200,0.0000
6.07839,0.310345,race_to_bottom,-0.9721,0.9988,0.0267,0.000,2.0378e+08,5.69347e+06,44846.6,1.184e+09,9.85961e+08,7.88769e+08,1.97192e+08,3716.47,2.8691e+06,1884.62,1.32917,1457.61,2.00911e+08,3764.99,48.6708,53374,1.0000,0.9998,1.0000,0.9934,0.9996,1.0000,0.0289,0.0283,0.0200,0.0628,0.0200,0.0000
7.71324,0.310345,race_to_bottom,-0.9797,0.9998,0.0201,0.000,2.0258e+08,5.66847e+06,34104.5,1.18123e+09,9.84357e+08,7.87485e+08,1.96871e+08,3694.57,1.43784e+06,1586.32,1.00833,1105.77,2.01142e+08,3744.77,48.9917,53725.9,1.0000,0.9998,1.0000,0.9993,1.0000,0.9998,0.0299,0.0000,0.0200,0.0506,0.0200,0.0000
9.7878,0.310345,race_to_bottom,-0.9822,0.9996,0.0174,0.000,2.01105e+08,5.59338e+06,32060.1,1.17259e+09,9.77107e+08,7.81685e+08,1.95421e+08,3667.68,1.98553e+06,2091.37,0.875,959.554,1.99119e+08,3696.5,49.125,53872.1,1.0000,0.9988,1.0000,0.9993,0.9998,0.9996,0.0230,0.0000,0.0200,0.0413,0.0200,0.0000
12.4203,0.310345,race_to_bottom,-0.9800,0.9984,0.0184,0.000,1.97653e+08,5.39364e+06,32731.7,1.14402e+09,9.51793e+08,7.61435e+08,1.90359e+08,3604.73,1.8778e+06,1991.75,0.916667,1005.25,1.95776e+08,3637.09,49.0833,53826.4,1.0000,0.9916,1.0000,1.0000,1.0000,0.9989,0.0275,0.0000,0.0200,0.0427,0.0200,0.0000
15.7609,0.310345,race_to_bottom,-0.8602,0.8992,0.0390,0.000,2.54428e+08,4.70014e+06,24273.2,1.04164e+09,7.91932e+08,6.33545e+08,1.58386e+08,4640.17,1.62331e+07,8563.84,1.94583,2133.87,2.38195e+08,4520.92,48.0542,52697.8,0.8900,0.9496,0.8481,0.8325,0.8907,0.9840,0.0316,0.0000,0.0200,0.1622,0.0200,0.0000
20,0.310345,transitional,-0.4396,0.6273,0.1877,0.000,4.63727e+08,4.17872e+06,36837.5,9.9601e+08,5.36498e+08,4.29199e+08,1.073e+08,8457.29,1.16235e+08,12135.5,9.3875,10294.6,3.47492e+08,8065.8,40.6125,44537,0.5929,0.5758,0.6100,0.7399,0.8409,0.4041,0.3195,0.0308,0.1280,0.0837,0.0537,0.5106
0.02,0.344828,race_to_bottom,-0.9894,0.9994,0.0100,0.000,2.05407e+08,5.77175e+06,16956.7,1.19305e+09,9.93433e+08,7.94747e+08,1.98687e+08,3746.15,1.83045e+06,3338.31,0.5,548.317,2.03577e+08,3750.37,49.5,54283.3,1.0000,0.9999,0.9967,1.0000,1.0000,0.9999,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.0253792,0.344828,race_to_bottom,-0.9896,0.9996,0.0100,0.000,2.05042e+08,5.77311e+06,17832.3,1.19319e+09,9.9394e+08,7.95152e+08,1.98788e+08,3739.47,1.50584e+06,2746.29,0.5,548.317,2.03536e+08,3749.59,49.5,54283.3,1.0000,1.0000,0.9998,0.9996,0.9979,1.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.0322052,0.344828,race_to_bottom,-0.9899,0.9999,0.0100,0.000,2.04661e+08,5.77336e+06,18711.3,1.19321e+09,9.94344e+08,7.95475e+08,1.98869e+08,3732.53,1.18875e+06,2168,0.5,548.317,2.03472e+08,3748.41,49.5,54283.3,1.0000,0.9994,0.9998,1.0000,1.0000,0.9999,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.0408672,0.344828,race_to_bottom,-0.9899,0.9999,0.0100,0.000,2.0467e+08,5.77383e+06,18711.3,1.19326e+09,9.94386e+08,7.95509e+08,1.98877e+08,3732.69,1.18864e+06,2167.81,0.5,548.317,2.03481e+08,3748.58,49.5,54283.3,1.0000,1.0000,1.0000,1.0000,0.9999,0.9996,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.0518589,0.344828,race_to_bottom,-0.9891,0.9991,0.0100,0.000,2.05243e+08,5.77395e+06,17409.1,1.19329e+09,9.93833e+08,7.95067e+08,1.98767e+08,3743.16,1.65821e+06,3024.18,0.5,548.317,2.03585e+08,3750.51,49.5,54283.3,1.0000,0.9998,1.0000,0.9999,0.9951,1.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.0658069,0.344828,race_to_bottom,-0.9899,0.9999,0.0100,0.000,2.04682e+08,5.77446e+06,18711.3,1.19333e+09,9.94443e+08,7.95555e+08,1.98889e+08,3732.91,1.18848e+06,2167.51,0.5,548.317,2.03493e+08,3748.8,49.5,54283.3,1.0000,1.0000,1.0000,0.9995,1.0000,0.9997,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.0835064,0.344828,race_to_bottom,-0.9899,0.9999,0.0100,0.000,2.04687e+08,5.77472e+06,18711.3,1.19336e+09,9.94467e+08,7.95573e+08,1.98893e+08,3733,1.18844e+06,2167.43,0.5,548.317,2.03498e+08,3748.89,49.5,54283.3,1.0000,0.9998,1.0000,1.0000,0.9997,1.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.105966,0.344828,race_to_bottom,-0.9900,1.0000,0.0100,0.000,2.04691e+08,5.77496e+06,18711.3,1.19339e+09,9.94488e+08,7.9559e+08,1.98898e+08,3733.08,1.18843e+06,2167.42,0.5,548.317,2.03503e+08,3748.98,49.5,54283.3,1.0000,1.0000,0.9999,1.0000,1.0000,0.9999,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.134467,0.344828,race_to_bottom,-0.9900,1.0000,0.0100,0.000,2.0469e+08,5.77491e+06,18711.3,1.19338e+09,9.94484e+08,7.95587e+08,1.98897e+08,3733.07,1.18841e+06,2167.37,0.5,548.317,2.03502e+08,3748.96,49.5,54283.3,1.0000,0.9999,1.0000,0.9999,1.0000,0.9999,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.170634,0.344828,race_to_bottom,-0.9899,0.9999,0.0100,0.000,2.04692e+08,5.77498e+06,18711.3,1.19339e+09,9.9449e+08,7.95592e+08,1.98898e+08,3733.09,1.18844e+06,2167.44,0.5,548.317,2.03503e+08,3748.98,49.5,54283.3,1.0000,0.9999,0.9998,0.9997,1.0000,1.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.216527,0.344828,race_to_bottom,-0.9897,0.9997,0.0100,0.000,2.04686e+08,5.77466e+06,18711.3,1.19335e+09,9.94462e+08,7.95569e+08,1.98892e+08,3732.98,1.18851e+06,2167.56,0.5,548.317,2.03497e+08,3748.87,49.5,54283.3,1.0000,1.0000,0.9992,1.0000,0.9990,1.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.274765,0.344828,race_to_bottom,-0.9899,0.9999,0.0100,0.000,2.04712e+08,5.77567e+06,18711.3,1.19345e+09,9.9453e+08,7.95624e+08,1.98906e+08,3733.47,1.18825e+06,2167.1,0.5,548.317,2.03524e+08,3749.37,49.5,54283.3,1.0000,0.9997,0.9999,0.9998,0.9999,1.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.348666,0.344828,race_to_bottom,-0.9845,0.9982,0.0137,0.000,2.06266e+08,5.76895e+06,21434.3,1.19269e+09,9.92216e+08,7.93773e+08,1.98443e+08,3761.81,2.91291e+06,4565.06,0.6875,753.935,2.03354e+08,3760.73,49.3125,54077.7,1.0000,1.0000,0.9897,0.9999,0.9998,1.0000,0.0000,0.0000,0.0200,0.0422,0.0200,0.0000
0.442443,0.344828,race_to_bottom,-0.9900,1.0000,0.0100,0.000,2.04709e+08,5.7762e+06,18711.3,1.19344e+09,9.9453e+08,7.95624e+08,1.98906e+08,3733.4,1.18847e+06,2167.49,0.5,548.317,2.0352e+08,3749.3,49.5,54283.3,1.0000,0.9998,1.0000,0.9999,1.0000,1.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.561443,0.344828,race_to_bottom,-0.9818,0.9999,0.0181,0.000,2.04421e+08,5.76121e+06,32735.2,1.19176e+09,9.93136e+08,7.94509e+08,1.98627e+08,3728.16,1.81917e+06,1991.04,0.904167,991.539,2.02602e+08,3763.73,49.0958,53840.1,1.0000,0.9996,1.0000,0.9999,0.9997,1.0000,0.0000,0.0000,0.0432,0.0452,0.0200,0.0000
0.71245,0.344828,race_to_bottom,-0.9899,0.9999,0.0100,0.000,2.04687e+08,5.77547e+06,18711.3,1.19336e+09,9.94466e+08,7.95573e+08,1.98893e+08,3733.02,1.18851e+06,2167.56,0.5,548.317,2.03499e+08,3748.91,49.5,54283.3,1.0000,0.9999,0.9999,0.9998,1.0000,0.9996,0.0000,0.0000,0.0200,0.0200,0.0200,0.0000
0.904071,0.344828,race_to_bottom,-0.9859,0.9998,0.0139,0.000,2.04528e+08,5.76854e+06,25685.7,1.1924e+09,9.93667e+08,7.94934e+08,1.98733e+08,3730.1,1.53649e+06,2200.22,0.695833,763.074,2.02991e+08,3754.74,49.3042,54068.6,1.0000,0.9997,0.9992,1.0000,1.0000,1.0000,0.0000,0.0000,0.0433,0.0200,0.0200,0.0000
1.14723,0.344828,race_to_bottom,-0.9777,0.9999,0.0222,0.000,2.04257e+08,5.75495e+06,39836.4,1.19077e+09,9.92312e+08,7.9385e+08,1.98462e+08,3725.17,2.07992e+06,1892.34,1.11667,1224.57,2.02177e+08,3772.21,48.8833,53607.1,1.0000,0.9999,0.9998,1.0000,1.0000,1.0000,0.0253,0.0000,0.0451,0.0430,0.0200,0.0000
1.45579,0.344828,race_to_bottom,-0.9737,0.9991,0.0254,0.000,2.04601e+08,5.74593e+06,45075.4,1.18977e+09,9.90963e+08,7.92771e+08,1.98193e+08,3731.43,2.95479e+06,2489.28,1.27917,1402.78,2.01646e+08,3774.78,48.7208,53428.9,1.0000,0.9990,1.0000,1.0000,0.9962,0.9994,0.0214,0.0210,0.0441,0.0459,0.0200,0.0000
1.84734,0.344828,race_to_bottom,-0.9771,0.9999,0.0228,0.000,2.04203e+08,5.75235e+06,40232.2,1.19046e+09,9.92053e+08,7.93643e+08,1.98411e+08,3724.19,1.96892e+06,1809.86,1.14583,1256.56,2.02234e+08,3775.69,48.8542,53575.1,1.0000,0.9998,1.0000,1.0000,1.0000,0.9994,0.0250,0.0000,0.0482,0.0434,0.0200,0.0000
2.3442,0.344828,race_to_bottom,-0.9778,0.9998,0.0220,0.000,2.04197e+08,5.75146e+06,39606,1.19044e+09,9.9203e+08,7.93624e+08,1.98406e+08,3724.07,2.14425e+06,1900.64,1.1,1206.3,2.02053e+08,3768.42,48.9,53625.4,1.0000,0.9996,0.9996,1.0000,1.0000,0.9997,0.0279,0.0000,0.0417,0.0426,0.0200,0.0000
2.9747,0.344828,race_to_bottom,-0.9725,1.0000,0.0274,0.000,2.04027e+08,5.74291e+06,47378.1,1.18942e+09,9.91186e+08,7.92948e+08,1.98237e+08,3720.98,2.21231e+06,1731.86,1.3625,1494.16,2.01815e+08,3784.54,48.6375,53337.5,1.0000,1.0000,1.0000,1.0000,0.9999,0.9999,0.0259,0.0265,0.0439,0.0482,0.0200,0.0000
