mu,lam,regime,R,h_mean,s_mean,p_green,topology,k,m
1.45579,0.385347,race_to_bottom,-0.9756,0.9922,0.0166,0.000,ba,4,2
1.84734,0.385347,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ba,4,2
2.3442,0.385347,race_to_bottom,-0.9942,0.9982,0.0040,0.000,ba,4,2
2.9747,0.385347,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ba,4,2
3.77478,0.385347,race_to_bottom,-0.9995,0.9995,0.0000,0.000,ba,4,2
4.79005,0.385347,race_to_bottom,-0.9945,0.9980,0.0036,0.000,ba,4,2
6.07839,0.385347,race_to_bottom,-0.9938,0.9978,0.0039,0.000,ba,4,2
7.71324,0.385347,race_to_bottom,-0.9909,0.9971,0.0062,0.000,ba,4,2
9.7878,0.385347,race_to_bottom,-0.9873,0.9976,0.0103,0.000,ba,4,2
12.4203,0.385347,race_to_bottom,-0.9673,0.9851,0.0177,0.000,ba,4,2
15.7609,0.385347,race_to_bottom,-0.3459,0.6239,0.2779,0.125,ba,4,2
20,0.385347,green_club,0.6459,0.1297,0.7756,0.750,ba,4,2
0.02,0.440998,green_club,0.9575,0.0199,0.9775,1.000,ba,4,2
0.0253792,0.440998,green_club,0.7172,0.1411,0.8583,0.875,ba,4,2
0.0322052,0.440998,green_club,0.7498,0.1252,0.8750,0.875,ba,4,2
0.0408672,0.440998,green_club,0.9992,0.0008,1.0000,1.000,ba,4,2
0.0518589,0.440998,green_club,0.4993,0.2507,0.7500,0.750,ba,4,2
0.0658069,0.440998,green_club,0.4990,0.2510,0.7500,0.750,ba,4,2
0.0835064,0.440998,green_club,0.7495,0.1255,0.8750,0.875,ba,4,2
0.105966,0.440998,green_club,0.2498,0.3752,0.6250,0.625,ba,4,2
0.134467,0.440998,green_club,0.2496,0.3754,0.6250,0.625,ba,4,2
0.170634,0.440998,race_to_bottom,-0.0001,0.5001,0.5000,0.500,ba,4,2
0.216527,0.440998,race_to_bottom,-0.5000,0.7500,0.2500,0.250,ba,4,2
0.274765,0.440998,race_to_bottom,-0.7498,0.8748,0.1250,0.125,ba,4,2
0.348666,0.440998,race_to_bottom,-0.5326,0.7671,0.2345,0.250,ba,4,2
0.442443,0.440998,race_to_bottom,-0.9995,0.9995,0.0000,0.000,ba,4,2
0.561443,0.440998,race_to_bottom,-0.9915,0.9987,0.0072,0.000,ba,4,2
0.71245,0.440998,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
0.904071,0.440998,race_to_bottom,-0.9946,0.9978,0.0032,0.000,ba,4,2
1.14723,0.440998,race_to_bottom,-0.9896,0.9963,0.0067,0.000,ba,4,2
1.45579,0.440998,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
1.84734,0.440998,race_to_bottom,-0.9931,0.9976,0.0045,0.000,ba,4,2
2.3442,0.440998,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ba,4,2
2.9747,0.440998,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
3.77478,0.440998,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
4.79005,0.440998,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
6.07839,0.440998,race_to_bottom,-0.9838,0.9958,0.0119,0.000,ba,4,2
7.71324,0.440998,race_to_bottom,-0.9880,0.9956,0.0077,0.000,ba,4,2
9.7878,0.440998,race_to_bottom,-0.9887,0.9987,0.0100,0.000,ba,4,2
12.4203,0.440998,race_to_bottom,-0.9721,0.9940,0.0219,0.000,ba,4,2
15.7609,0.440998,race_to_bottom,-0.6150,0.7316,0.1166,0.000,ba,4,2
20,0.440998,green_club,0.5909,0.1226,0.7135,0.625,ba,4,2
0.02,0.504687,green_club,0.9996,0.0004,1.0000,1.000,ba,4,2
0.0253792,0.504687,green_club,0.7194,0.1389,0.8583,0.875,ba,4,2
0.0322052,0.504687,green_club,0.9994,0.0006,1.0000,1.000,ba,4,2
0.0408672,0.504687,green_club,0.9541,0.0216,0.9757,1.000,ba,4,2
0.0518589,0.504687,green_club,0.9998,0.0002,1.0000,1.000,ba,4,2
0.0658069,0.504687,green_club,0.7495,0.1255,0.8750,0.875,ba,4,2
0.0835064,0.504687,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.105966,0.504687,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.134467,0.504687,green_club,0.2499,0.3751,0.6250,0.625,ba,4,2
0.170634,0.504687,race_to_bottom,0.0000,0.5000,0.5000,0.500,ba,4,2
0.216527,0.504687,race_to_bottom,-0.4999,0.7499,0.2500,0.250,ba,4,2
0.274765,0.504687,race_to_bottom,-0.5000,0.7500,0.2500,0.250,ba,4,2
0.348666,0.504687,race_to_bottom,-0.4999,0.7499,0.2500,0.250,ba,4,2
0.442443,0.504687,race_to_bottom,-0.7888,0.8986,0.1098,0.125,ba,4,2
0.561443,0.504687,race_to_bottom,-0.7497,0.8747,0.1250,0.125,ba,4,2
0.71245,0.504687,race_to_bottom,-0.9953,0.9984,0.0031,0.000,ba,4,2
0.904071,0.504687,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
1.14723,0.504687,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
1.45579,0.504687,race_to_bottom,-0.9970,0.9996,0.0027,0.000,ba,4,2
1.84734,0.504687,race_to_bottom,-0.9890,0.9949,0.0060,0.000,ba,4,2
2.3442,0.504687,race_to_bottom,-0.9905,0.9983,0.0078,0.000,ba,4,2
2.9747,0.504687,race_to_bottom,-0.9945,0.9987,0.0042,0.000,ba,4,2
3.77478,0.504687,race_to_bottom,-0.9961,0.9992,0.0032,0.000,ba,4,2
4.79005,0.504687,race_to_bottom,-0.9942,0.9969,0.0027,0.000,ba,4,2
6.07839,0.504687,race_to_bottom,-0.9870,0.9952,0.0082,0.000,ba,4,2
7.71324,0.504687,race_to_bottom,-0.9923,0.9997,0.0074,0.000,ba,4,2
9.7878,0.504687,race_to_bottom,-0.9817,0.9951,0.0134,0.000,ba,4,2
12.4203,0.504687,race_to_bottom,-0.9800,0.9942,0.0142,0.000,ba,4,2
15.7609,0.504687,race_to_bottom,-0.5759,0.7334,0.1575,0.000,ba,4,2
20,0.504687,green_club,0.6533,0.0924,0.7456,0.625,ba,4,2
0.02,0.577573,green_club,0.9986,0.0011,0.9997,1.000,ba,4,2
0.0253792,0.577573,green_club,0.7033,0.1499,0.8532,0.875,ba,4,2
0.0322052,0.577573,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0408672,0.577573,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.0518589,0.577573,green_club,0.7123,0.1425,0.8548,0.875,ba,4,2
0.0658069,0.577573,green_club,0.4999,0.2501,0.7500,0.750,ba,4,2
0.0835064,0.577573,green_club,0.4998,0.2502,0.7500,0.750,ba,4,2
0.105966,0.577573,race_to_bottom,-0.0001,0.5001,0.5000,0.500,ba,4,2
0.134467,0.577573,race_to_bottom,0.0000,0.5000,0.5000,0.500,ba,4,2
0.170634,0.577573,race_to_bottom,-0.2498,0.6248,0.3750,0.375,ba,4,2
0.216527,0.577573,race_to_bottom,-0.4999,0.7499,0.2500,0.250,ba,4,2
0.274765,0.577573,race_to_bottom,-0.4999,0.7499,0.2500,0.250,ba,4,2
0.348666,0.577573,race_to_bottom,-0.7497,0.8747,0.1250,0.125,ba,4,2
0.442443,0.577573,race_to_bottom,-0.7435,0.8729,0.1294,0.125,ba,4,2
0.561443,0.577573,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
0.71245,0.577573,race_to_bottom,-0.7756,0.8874,0.1118,0.125,ba,4,2
0.904071,0.577573,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
1.14723,0.577573,race_to_bottom,-0.9838,0.9966,0.0128,0.000,ba,4,2
1.45579,0.577573,race_to_bottom,-0.9854,0.9970,0.0116,0.000,ba,4,2
1.84734,0.577573,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
2.3442,0.577573,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
2.9747,0.577573,race_to_bottom,-0.9910,0.9977,0.0067,0.000,ba,4,2
3.77478,0.577573,race_to_bottom,-0.9946,0.9987,0.0041,0.000,ba,4,2
4.79005,0.577573,race_to_bottom,-0.9726,0.9912,0.0185,0.000,ba,4,2
6.07839,0.577573,race_to_bottom,-0.9924,0.9980,0.0055,0.000,ba,4,2
7.71324,0.577573,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
9.7878,0.577573,race_to_bottom,-0.9834,0.9943,0.0109,0.000,ba,4,2
12.4203,0.577573,race_to_bottom,-0.9742,0.9866,0.0124,0.000,ba,4,2
15.7609,0.577573,race_to_bottom,-0.6185,0.7448,0.1263,0.000,ba,4,2
20,0.577573,green_club,0.6863,0.1173,0.8035,0.875,ba,4,2
0.02,0.660986,green_club,0.9674,0.0141,0.9814,1.000,ba,4,2
0.0253792,0.660986,green_club,0.4999,0.2501,0.7500,0.750,ba,4,2
0.0322052,0.660986,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.0408672,0.660986,green_club,0.9998,0.0002,1.0000,1.000,ba,4,2
0.0518589,0.660986,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0658069,0.660986,green_club,0.7498,0.1252,0.8750,0.875,ba,4,2
0.0835064,0.660986,green_club,0.4996,0.2504,0.7500,0.750,ba,4,2
0.105966,0.660986,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.134467,0.660986,green_club,0.4999,0.2501,0.7500,0.750,ba,4,2
0.170634,0.660986,race_to_bottom,-0.2499,0.6249,0.3750,0.375,ba,4,2
0.216527,0.660986,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.274765,0.660986,race_to_bottom,-0.4999,0.7499,0.2500,0.250,ba,4,2
0.348666,0.660986,race_to_bottom,-0.2501,0.6251,0.3750,0.375,ba,4,2
0.442443,0.660986,race_to_bottom,-0.4998,0.7498,0.2500,0.250,ba,4,2
0.561443,0.660986,race_to_bottom,-0.7465,0.8743,0.1278,0.125,ba,4,2
0.71245,0.660986,race_to_bottom,-0.9962,0.9992,0.0030,0.000,ba,4,2
0.904071,0.660986,race_to_bottom,-0.9995,0.9995,0.0000,0.000,ba,4,2
1.14723,0.660986,race_to_bottom,-0.9959,0.9990,0.0030,0.000,ba,4,2
1.45579,0.660986,race_to_bottom,-0.9963,0.9993,0.0030,0.000,ba,4,2
1.84734,0.660986,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
2.3442,0.660986,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
2.9747,0.660986,race_to_bottom,-0.9886,0.9983,0.0097,0.000,ba,4,2
3.77478,0.660986,race_to_bottom,-0.9821,0.9954,0.0133,0.000,ba,4,2
4.79005,0.660986,race_to_bottom,-0.9966,0.9995,0.0029,0.000,ba,4,2
6.07839,0.660986,race_to_bottom,-0.9897,0.9969,0.0072,0.000,ba,4,2
7.71324,0.660986,race_to_bottom,-0.9872,0.9981,0.0108,0.000,ba,4,2
9.7878,0.660986,race_to_bottom,-0.9930,0.9997,0.0067,0.000,ba,4,2
12.4203,0.660986,race_to_bottom,-0.9918,0.9994,0.0076,0.000,ba,4,2
15.7609,0.660986,race_to_bottom,-0.6574,0.7452,0.0878,0.000,ba,4,2
20,0.660986,green_club,0.7236,0.0941,0.8177,0.875,ba,4,2
0.02,0.756445,green_club,0.9997,0.0003,1.0000,1.000,ba,4,2
0.0253792,0.756445,green_club,0.9583,0.0201,0.9784,1.000,ba,4,2
0.0322052,0.756445,green_club,0.9995,0.0005,1.0000,1.000,ba,4,2
0.0408672,0.756445,green_club,0.9998,0.0002,1.0000,1.000,ba,4,2
0.0518589,0.756445,green_club,0.2499,0.3751,0.6250,0.625,ba,4,2
0.0658069,0.756445,green_club,0.9997,0.0003,1.0000,1.000,ba,4,2
0.0835064,0.756445,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.105966,0.756445,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.134467,0.756445,race_to_bottom,0.0001,0.4999,0.5000,0.500,ba,4,2
0.170634,0.756445,race_to_bottom,-0.0000,0.5000,0.5000,0.500,ba,4,2
0.216527,0.756445,race_to_bottom,-0.2498,0.6248,0.3750,0.375,ba,4,2
0.274765,0.756445,race_to_bottom,-0.2498,0.6248,0.3750,0.375,ba,4,2
0.348666,0.756445,race_to_bottom,-0.7499,0.8749,0.1250,0.125,ba,4,2
0.442443,0.756445,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
0.561443,0.756445,race_to_bottom,-0.7498,0.8748,0.1250,0.125,ba,4,2
0.71245,0.756445,race_to_bottom,-0.7499,0.8749,0.1250,0.125,ba,4,2
0.904071,0.756445,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
1.14723,0.756445,race_to_bottom,-0.9968,0.9998,0.0030,0.000,ba,4,2
1.45579,0.756445,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ba,4,2
1.84734,0.756445,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ba,4,2
2.3442,0.756445,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
2.9747,0.756445,race_to_bottom,-0.9946,0.9986,0.0041,0.000,ba,4,2
3.77478,0.756445,race_to_bottom,-0.9811,0.9954,0.0143,0.000,ba,4,2
4.79005,0.756445,race_to_bottom,-0.9953,0.9983,0.0030,0.000,ba,4,2
6.07839,0.756445,race_to_bottom,-0.9806,0.9934,0.0128,0.000,ba,4,2
7.71324,0.756445,race_to_bottom,-0.9776,0.9950,0.0174,0.000,ba,4,2
9.7878,0.756445,race_to_bottom,-0.9901,0.9982,0.0081,0.000,ba,4,2
12.4203,0.756445,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ba,4,2
15.7609,0.756445,race_to_bottom,-0.7207,0.8158,0.0951,0.000,ba,4,2
20,0.756445,green_club,0.6087,0.1238,0.7325,0.625,ba,4,2
0.02,0.865691,green_club,0.9773,0.0139,0.9912,1.000,ba,4,2
0.0253792,0.865691,green_club,0.7157,0.1410,0.8567,0.875,ba,4,2
0.0322052,0.865691,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0408672,0.865691,green_club,0.9657,0.0160,0.9817,1.000,ba,4,2
0.0518589,0.865691,green_club,0.9998,0.0002,1.0000,1.000,ba,4,2
0.0658069,0.865691,race_to_bottom,-0.0001,0.5001,0.5000,0.500,ba,4,2
0.0835064,0.865691,green_club,0.7497,0.1253,0.8750,0.875,ba,4,2
0.105966,0.865691,green_club,0.4998,0.2502,0.7500,0.750,ba,4,2
0.134467,0.865691,green_club,0.9998,0.0002,1.0000,1.000,ba,4,2
0.170634,0.865691,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.216527,0.865691,green_club,0.4999,0.2501,0.7500,0.750,ba,4,2
0.274765,0.865691,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.348666,0.865691,race_to_bottom,-0.2502,0.6252,0.3750,0.375,ba,4,2
0.442443,0.865691,race_to_bottom,-0.7498,0.8748,0.1250,0.125,ba,4,2
0.561443,0.865691,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
0.71245,0.865691,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ba,4,2
0.904071,0.865691,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
1.14723,0.865691,race_to_bottom,-0.7499,0.8749,0.1250,0.125,ba,4,2
1.45579,0.865691,race_to_bottom,-0.9959,0.9998,0.0040,0.000,ba,4,2
1.84734,0.865691,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
2.3442,0.865691,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
2.9747,0.865691,race_to_bottom,-0.9784,0.9952,0.0168,0.000,ba,4,2
3.77478,0.865691,race_to_bottom,-0.9850,0.9959,0.0109,0.000,ba,4,2
4.79005,0.865691,race_to_bottom,-0.9915,0.9992,0.0078,0.000,ba,4,2
6.07839,0.865691,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
7.71324,0.865691,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
9.7878,0.865691,race_to_bottom,-0.9924,0.9999,0.0075,0.000,ba,4,2
12.4203,0.865691,race_to_bottom,-0.9816,0.9935,0.0119,0.000,ba,4,2
15.7609,0.865691,race_to_bottom,-0.6079,0.7573,0.1493,0.125,ba,4,2
20,0.865691,green_club,0.7633,0.0640,0.8274,0.875,ba,4,2
0.02,0.990713,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0253792,0.990713,green_club,0.4999,0.2501,0.7500,0.750,ba,4,2
0.0322052,0.990713,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0408672,0.990713,green_club,0.9997,0.0003,1.0000,1.000,ba,4,2
0.0518589,0.990713,green_club,0.9997,0.0003,1.0000,1.000,ba,4,2
0.0658069,0.990713,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0835064,0.990713,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.105966,0.990713,green_club,0.7498,0.1252,0.8750,0.875,ba,4,2
0.134467,0.990713,race_to_bottom,-0.2501,0.6251,0.3750,0.375,ba,4,2
0.170634,0.990713,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.216527,0.990713,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.274765,0.990713,green_club,0.4998,0.2502,0.7500,0.750,ba,4,2
0.348666,0.990713,race_to_bottom,-0.7499,0.8749,0.1250,0.125,ba,4,2
0.442443,0.990713,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.561443,0.990713,race_to_bottom,-0.7499,0.8749,0.1250,0.125,ba,4,2
0.71245,0.990713,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
0.904071,0.990713,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
1.14723,0.990713,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
1.45579,0.990713,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
1.84734,0.990713,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
2.3442,0.990713,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
2.9747,0.990713,race_to_bottom,-0.9965,0.9994,0.0029,0.000,ba,4,2
3.77478,0.990713,race_to_bottom,-0.9866,0.9971,0.0105,0.000,ba,4,2
4.79005,0.990713,race_to_bottom,-0.9969,0.9998,0.0029,0.000,ba,4,2
6.07839,0.990713,race_to_bottom,-0.9962,0.9999,0.0037,0.000,ba,4,2
7.71324,0.990713,race_to_bottom,-0.9874,0.9980,0.0106,0.000,ba,4,2
9.7878,0.990713,race_to_bottom,-0.9960,0.9999,0.0039,0.000,ba,4,2
12.4203,0.990713,race_to_bottom,-0.9703,0.9902,0.0199,0.000,ba,4,2
15.7609,0.990713,race_to_bottom,-0.7860,0.8359,0.0499,0.000,ba,4,2
20,0.990713,green_club,0.6723,0.1220,0.7943,0.750,ba,4,2
0.02,1.13379,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0253792,1.13379,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0322052,1.13379,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0408672,1.13379,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0518589,1.13379,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0658069,1.13379,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.0835064,1.13379,green_club,0.4999,0.2501,0.7500,0.750,ba,4,2
0.105966,1.13379,green_club,0.2499,0.3751,0.6250,0.625,ba,4,2
0.134467,1.13379,green_club,0.2498,0.3752,0.6250,0.625,ba,4,2
0.170634,1.13379,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.216527,1.13379,race_to_bottom,0.0000,0.5000,0.5000,0.500,ba,4,2
0.274765,1.13379,race_to_bottom,0.0000,0.5000,0.5000,0.500,ba,4,2
0.348666,1.13379,race_to_bottom,0.0000,0.5000,0.5000,0.500,ba,4,2
0.442443,1.13379,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.561443,1.13379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
0.71245,1.13379,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
0.904071,1.13379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
1.14723,1.13379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
1.45579,1.13379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
1.84734,1.13379,race_to_bottom,-0.9922,0.9994,0.0072,0.000,ba,4,2
2.3442,1.13379,race_to_bottom,-0.9950,0.9984,0.0034,0.000,ba,4,2
2.9747,1.13379,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
3.77478,1.13379,race_to_bottom,-0.9924,0.9999,0.0075,0.000,ba,4,2
4.79005,1.13379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
6.07839,1.13379,race_to_bottom,-0.9957,0.9985,0.0028,0.000,ba,4,2
7.71324,1.13379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
9.7878,1.13379,race_to_bottom,-0.9996,0.9996,0.0000,0.000,ba,4,2
12.4203,1.13379,race_to_bottom,-0.9832,0.9916,0.0084,0.000,ba,4,2
15.7609,1.13379,race_to_bottom,-0.8186,0.8597,0.0412,0.000,ba,4,2
20,1.13379,green_club,0.7533,0.0707,0.8241,0.750,ba,4,2
0.02,1.29753,green_club,0.9983,0.0012,0.9996,1.000,ba,4,2
0.0253792,1.29753,green_club,0.9657,0.0139,0.9796,1.000,ba,4,2
0.0322052,1.29753,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0408672,1.29753,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.0518589,1.29753,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0658069,1.29753,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0835064,1.29753,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.105966,1.29753,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.134467,1.29753,race_to_bottom,-0.0000,0.5000,0.5000,0.500,ba,4,2
0.170634,1.29753,race_to_bottom,-0.0000,0.5000,0.5000,0.500,ba,4,2
0.216527,1.29753,green_club,0.4998,0.2502,0.7500,0.750,ba,4,2
0.274765,1.29753,race_to_bottom,-0.2499,0.6249,0.3750,0.375,ba,4,2
0.348666,1.29753,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.442443,1.29753,race_to_bottom,-0.4999,0.7499,0.2500,0.250,ba,4,2
0.561443,1.29753,race_to_bottom,-0.4999,0.7499,0.2500,0.250,ba,4,2
0.71245,1.29753,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
0.904071,1.29753,race_to_bottom,-0.7499,0.8749,0.1250,0.125,ba,4,2
1.14723,1.29753,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
1.45579,1.29753,race_to_bottom,-0.8103,0.9064,0.0961,0.125,ba,4,2
1.84734,1.29753,race_to_bottom,-0.9955,0.9993,0.0038,0.000,ba,4,2
2.3442,1.29753,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
2.9747,1.29753,race_to_bottom,-0.9939,0.9978,0.0039,0.000,ba,4,2
3.77478,1.29753,race_to_bottom,-0.9923,0.9982,0.0059,0.000,ba,4,2
4.79005,1.29753,race_to_bottom,-0.9942,0.9998,0.0057,0.000,ba,4,2
6.07839,1.29753,race_to_bottom,-0.9808,0.9974,0.0166,0.000,ba,4,2
7.71324,1.29753,race_to_bottom,-0.9960,0.9999,0.0039,0.000,ba,4,2
9.7878,1.29753,race_to_bottom,-0.9942,0.9976,0.0034,0.000,ba,4,2
12.4203,1.29753,race_to_bottom,-0.9925,0.9968,0.0043,0.000,ba,4,2
15.7609,1.29753,race_to_bottom,-0.7929,0.8415,0.0486,0.000,ba,4,2
20,1.29753,green_club,0.7071,0.0969,0.8040,0.750,ba,4,2
0.02,1.48492,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0253792,1.48492,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0322052,1.48492,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.0408672,1.48492,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.0518589,1.48492,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0658069,1.48492,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0835064,1.48492,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.105966,1.48492,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.134467,1.48492,green_club,0.4999,0.2501,0.7500,0.750,ba,4,2
0.170634,1.48492,race_to_bottom,0.0001,0.4999,0.5000,0.500,ba,4,2
0.216527,1.48492,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.274765,1.48492,race_to_bottom,-0.4999,0.7499,0.2500,0.250,ba,4,2
0.348666,1.48492,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.442443,1.48492,race_to_bottom,-0.7499,0.8749,0.1250,0.125,ba,4,2
0.561443,1.48492,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
0.71245,1.48492,race_to_bottom,-0.4999,0.7499,0.2500,0.250,ba,4,2
0.904071,1.48492,race_to_bottom,-0.7499,0.8749,0.1250,0.125,ba,4,2
1.14723,1.48492,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
1.45579,1.48492,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
1.84734,1.48492,race_to_bottom,-0.9967,0.9999,0.0032,0.000,ba,4,2
2.3442,1.48492,race_to_bottom,-0.9964,0.9993,0.0029,0.000,ba,4,2
2.9747,1.48492,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
3.77478,1.48492,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
4.79005,1.48492,race_to_bottom,-0.9953,0.9995,0.0042,0.000,ba,4,2
6.07839,1.48492,race_to_bottom,-0.9967,0.9998,0.0031,0.000,ba,4,2
7.71324,1.48492,race_to_bottom,-0.9966,0.9999,0.0033,0.000,ba,4,2
9.7878,1.48492,race_to_bottom,-0.7460,0.8749,0.1289,0.125,ba,4,2
12.4203,1.48492,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
15.7609,1.48492,race_to_bottom,-0.6317,0.7803,0.1487,0.125,ba,4,2
20,1.48492,green_club,0.7563,0.0810,0.8374,0.875,ba,4,2
0.02,1.69937,green_club,0.9997,0.0003,1.0000,1.000,ba,4,2
0.0253792,1.69937,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0322052,1.69937,green_club,0.9992,0.0005,0.9997,1.000,ba,4,2
0.0408672,1.69937,green_club,0.7138,0.1431,0.8569,0.875,ba,4,2
0.0518589,1.69937,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0658069,1.69937,green_club,0.9998,0.0002,1.0000,1.000,ba,4,2
0.0835064,1.69937,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.105966,1.69937,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.134467,1.69937,green_club,0.4999,0.2501,0.7500,0.750,ba,4,2
0.170634,1.69937,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
