mu,s0,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,h_seed4,h_seed5,s_seed0,s_seed1,s_seed2,s_seed3,s_seed4,s_seed5
0.02,0,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.54747e+07,5.79068e+06,0,1.07573e+09,9.9605e+08,7.9684e+08,1.9921e+08,1558.86,0,nan,0,0,8.54747e+07,1558.86,50,54831.7,1.0000,1.0000,0.9999,0.9999,1.0000,0.9992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0253792,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54782e+07,5.7911e+06,0,1.07578e+09,9.96088e+08,7.96871e+08,1.99218e+08,1558.92,0,nan,0,0,8.54782e+07,1558.92,50,54831.7,1.0000,0.9998,1.0000,0.9998,1.0000,0.9996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0322052,0,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.54806e+07,5.7914e+06,0,1.0758e+09,9.96115e+08,7.96892e+08,1.99223e+08,1558.96,0,nan,0,0,8.54806e+07,1558.96,50,54831.7,1.0000,1.0000,0.9997,0.9999,1.0000,0.9995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0408672,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.5487e+07,5.79217e+06,0,1.07588e+09,9.96185e+08,7.96948e+08,1.99237e+08,1559.08,0,nan,0,0,8.5487e+07,1559.08,50,54831.7,1.0000,1.0000,0.9998,0.9997,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0518589,0,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54891e+07,5.79244e+06,0,1.07591e+09,9.96209e+08,7.96967e+08,1.99242e+08,1559.12,0,nan,0,0,8.54891e+07,1559.12,50,54831.7,1.0000,1.0000,1.0000,1.0000,0.9998,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0658069,0,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54914e+07,5.79272e+06,0,1.07593e+09,9.96234e+08,7.96987e+08,1.99247e+08,1559.16,0,nan,0,0,8.54914e+07,1559.16,50,54831.7,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0835064,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54941e+07,5.79304e+06,0,1.07596e+09,9.96263e+08,7.97011e+08,1.99253e+08,1559.21,0,nan,0,0,8.54941e+07,1559.21,50,54831.7,1.0000,0.9997,1.0000,1.0000,1.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.105966,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54949e+07,5.79314e+06,0,1.07597e+09,9.96273e+08,7.97018e+08,1.99255e+08,1559.23,0,nan,0,0,8.54949e+07,1559.23,50,54831.7,1.0000,0.9999,1.0000,0.9996,1.0000,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.134467,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54954e+07,5.7932e+06,0,1.07598e+09,9.96278e+08,7.97022e+08,1.99256e+08,1559.23,0,nan,0,0,8.54954e+07,1559.23,50,54831.7,1.0000,0.9999,1.0000,0.9998,0.9999,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.170634,0,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.54954e+07,5.7932e+06,0,1.07598e+09,9.96278e+08,7.97022e+08,1.99256e+08,1559.23,0,nan,0,0,8.54954e+07,1559.23,50,54831.7,1.0000,1.0000,0.9996,0.9997,0.9996,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.216527,0,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54982e+07,5.79337e+06,0,1.076e+09,9.96291e+08,7.97033e+08,1.99258e+08,1559.28,0,nan,0,0,8.54982e+07,1559.28,50,54831.7,1.0000,1.0000,1.0000,0.9999,0.9999,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.274765,0,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54967e+07,5.79336e+06,0,1.07599e+09,9.96292e+08,7.97033e+08,1.99258e+08,1559.26,0,nan,0,0,8.54967e+07,1559.26,50,54831.7,1.0000,0.9999,1.0000,0.9998,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.348666,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54945e+07,5.79309e+06,0,1.07597e+09,9.96268e+08,7.97014e+08,1.99254e+08,1559.22,0,nan,0,0,8.54945e+07,1559.22,50,54831.7,1.0000,0.9999,0.9995,0.9999,0.9997,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.442443,0,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54964e+07,5.79333e+06,0,1.07599e+09,9.96289e+08,7.97031e+08,1.99258e+08,1559.25,0,nan,0,0,8.54964e+07,1559.25,50,54831.7,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.561443,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54954e+07,5.7932e+06,0,1.07598e+09,9.96278e+08,7.97022e+08,1.99256e+08,1559.23,0,nan,0,0,8.54954e+07,1559.23,50,54831.7,1.0000,0.9999,0.9998,0.9999,1.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.71245,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54944e+07,5.79308e+06,0,1.07597e+09,9.96266e+08,7.97013e+08,1.99253e+08,1559.22,0,nan,0,0,8.54944e+07,1559.22,50,54831.7,1.0000,0.9992,1.0000,0.9999,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.904071,0,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54951e+07,5.79316e+06,0,1.07598e+09,9.96274e+08,7.97019e+08,1.99255e+08,1559.23,0,nan,0,0,8.54951e+07,1559.23,50,54831.7,1.0000,0.9999,1.0000,1.0000,0.9999,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.14723,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54928e+07,5.79289e+06,0,1.07595e+09,9.96249e+08,7.96999e+08,1.9925e+08,1559.19,0,nan,0,0,8.54928e+07,1559.19,50,54831.7,1.0000,0.9999,1.0000,0.9999,0.9999,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.45579,0,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.54897e+07,5.79251e+06,0,1.07591e+09,9.96215e+08,7.96972e+08,1.99243e+08,1559.13,0,nan,0,0,8.54897e+07,1559.13,50,54831.7,1.0000,1.0000,0.9997,1.0000,0.9996,0.9996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.84734,0,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.54827e+07,5.79165e+06,0,1.07583e+09,9.96138e+08,7.9691e+08,1.99228e+08,1559,0,nan,0,0,8.54827e+07,1559,50,54831.7,1.0000,0.9997,0.9997,1.0000,0.9999,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.3442,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54762e+07,5.79087e+06,0,1.07575e+09,9.96066e+08,7.96853e+08,1.99213e+08,1558.88,0,nan,0,0,8.54762e+07,1558.88,50,54831.7,1.0000,0.9999,0.9999,0.9998,1.0000,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.9747,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54571e+07,5.78854e+06,0,1.07553e+09,9.95857e+08,7.96685e+08,1.99171e+08,1558.54,0,nan,0,0,8.54571e+07,1558.54,50,54831.7,1.0000,0.9997,0.9996,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.77478,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54079e+07,5.78256e+06,0,1.07494e+09,9.95317e+08,7.96253e+08,1.99063e+08,1557.64,0,nan,0,0,8.54079e+07,1557.64,50,54831.7,1.0000,1.0000,0.9997,1.0000,1.0000,0.9994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.79005,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.52802e+07,5.76706e+06,0,1.07343e+09,9.93915e+08,7.95132e+08,1.98783e+08,1555.31,0,nan,0,0,8.52802e+07,1555.31,50,54831.7,1.0000,0.9996,1.0000,0.9998,0.9998,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.07839,0,race_to_bottom,-0.9996,0.9996,0.0000,0.000,8.49915e+07,5.73139e+06,0,1.06993e+09,9.90668e+08,7.92534e+08,1.98134e+08,1550.04,0,nan,0,0,8.49915e+07,1550.04,50,54831.7,1.0000,0.9990,1.0000,0.9999,0.9996,0.9989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.71324,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.46628e+07,5.69318e+06,0,1.06609e+09,9.8712e+08,7.89696e+08,1.97424e+08,1544.05,0,nan,0,0,8.46628e+07,1544.05,50,54831.7,1.0000,1.0000,1.0000,0.9999,0.9997,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.7878,0,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.41686e+07,5.6383e+06,0,1.06014e+09,9.81609e+08,7.85287e+08,1.96322e+08,1535.04,0,nan,0,0,8.41686e+07,1535.04,50,54831.7,1.0000,0.9995,1.0000,0.9998,0.9996,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.4203,0,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.12017e+07,5.38039e+06,0,1.02359e+09,9.47767e+08,7.58213e+08,1.89553e+08,1480.93,0,nan,0,0,8.12017e+07,1480.93,50,54831.7,1.0000,0.9996,1.0000,1.0000,1.0000,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15.7609,0,race_to_bottom,-0.9709,0.9709,0.0000,0.000,1.07361e+08,4.80271e+06,0,9.40399e+08,8.3784e+08,6.70272e+08,1.67568e+08,1958.01,0,nan,0,0,1.07361e+08,1958.01,50,54831.7,1.0000,0.9196,0.9590,0.9787,1.0000,0.9681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,0,race_to_bottom,-0.6919,0.6919,0.0000,0.000,3.3214e+08,4.1911e+06,0,8.93963e+08,5.66014e+08,4.52811e+08,1.13203e+08,6057.45,0,nan,0,0,3.3214e+08,6057.45,50,54831.7,0.6262,0.6525,0.6885,0.7249,0.8015,0.6580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.02,0.0344828,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.54735e+07,5.79054e+06,0,1.07572e+09,9.96037e+08,7.9683e+08,1.99207e+08,1558.83,0,nan,0,0,8.54735e+07,1558.83,50,54831.7,1.0000,1.0000,0.9999,0.9998,0.9999,0.9995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0253792,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54799e+07,5.79131e+06,0,1.0758e+09,9.96107e+08,7.96886e+08,1.99221e+08,1558.95,0,nan,0,0,8.54799e+07,1558.95,50,54831.7,1.0000,0.9999,1.0000,1.0000,1.0000,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0322052,0.0344828,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.54794e+07,5.79125e+06,0,1.07579e+09,9.96102e+08,7.96882e+08,1.9922e+08,1558.94,0,nan,0,0,8.54794e+07,1558.94,50,54831.7,1.0000,0.9995,0.9997,0.9997,1.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0408672,0.0344828,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.5488e+07,5.79229e+06,0,1.07589e+09,9.96196e+08,7.96957e+08,1.99239e+08,1559.1,0,nan,0,0,8.5488e+07,1559.1,50,54831.7,1.0000,1.0000,0.9998,0.9998,1.0000,0.9994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0518589,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54902e+07,5.79256e+06,0,1.07592e+09,9.9622e+08,7.96976e+08,1.99244e+08,1559.14,0,nan,0,0,8.54902e+07,1559.14,50,54831.7,1.0000,0.9995,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0658069,0.0344828,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54934e+07,5.79296e+06,0,1.07596e+09,9.96256e+08,7.97005e+08,1.99251e+08,1559.2,0,nan,0,0,8.54934e+07,1559.2,50,54831.7,1.0000,0.9999,1.0000,1.0000,0.9999,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0835064,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54938e+07,5.793e+06,0,1.07596e+09,9.9626e+08,7.97008e+08,1.99252e+08,1559.2,0,nan,0,0,8.54938e+07,1559.2,50,54831.7,1.0000,0.9999,1.0000,0.9999,0.9998,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.105966,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.5496e+07,5.79328e+06,0,1.07599e+09,9.96284e+08,7.97027e+08,1.99257e+08,1559.25,0,nan,0,0,8.5496e+07,1559.25,50,54831.7,1.0000,0.9998,1.0000,0.9998,1.0000,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.134467,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54947e+07,5.79311e+06,0,1.07597e+09,9.96269e+08,7.97015e+08,1.99254e+08,1559.22,0,nan,0,0,8.54947e+07,1559.22,50,54831.7,1.0000,0.9995,1.0000,1.0000,0.9998,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.170634,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54966e+07,5.79335e+06,0,1.07599e+09,9.96291e+08,7.97033e+08,1.99258e+08,1559.26,0,nan,0,0,8.54966e+07,1559.26,50,54831.7,1.0000,0.9999,0.9996,0.9997,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.216527,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54966e+07,5.79334e+06,0,1.07599e+09,9.9629e+08,7.97032e+08,1.99258e+08,1559.26,0,nan,0,0,8.54966e+07,1559.26,50,54831.7,1.0000,1.0000,1.0000,1.0000,0.9998,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.274765,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54971e+07,5.79341e+06,0,1.076e+09,9.96296e+08,7.97037e+08,1.99259e+08,1559.27,0,nan,0,0,8.54971e+07,1559.27,50,54831.7,1.0000,0.9998,1.0000,1.0000,0.9998,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.348666,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54953e+07,5.79319e+06,0,1.07598e+09,9.96277e+08,7.97021e+08,1.99255e+08,1559.23,0,nan,0,0,8.54953e+07,1559.23,50,54831.7,1.0000,0.9998,0.9995,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.442443,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54955e+07,5.79321e+06,0,1.07598e+09,9.96278e+08,7.97022e+08,1.99256e+08,1559.24,0,nan,0,0,8.54955e+07,1559.24,50,54831.7,1.0000,0.9999,1.0000,1.0000,0.9998,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.561443,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54966e+07,5.79335e+06,0,1.07599e+09,9.9629e+08,7.97032e+08,1.99258e+08,1559.26,0,nan,0,0,8.54966e+07,1559.26,50,54831.7,1.0000,0.9998,0.9998,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.71245,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54976e+07,5.7936e+06,0,1.076e+09,9.963e+08,7.9704e+08,1.9926e+08,1559.27,0,nan,0,0,8.54976e+07,1559.27,50,54831.7,1.0000,0.9999,1.0000,0.9999,0.9997,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.904071,0.0344828,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.54958e+07,5.79339e+06,0,1.07598e+09,9.96281e+08,7.97025e+08,1.99256e+08,1559.24,0,nan,0,0,8.54958e+07,1559.24,50,54831.7,1.0000,0.9993,1.0000,0.9997,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.14723,0.0344828,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54938e+07,5.79301e+06,0,1.07596e+09,9.9626e+08,7.97008e+08,1.99252e+08,1559.2,0,nan,0,0,8.54938e+07,1559.2,50,54831.7,1.0000,1.0000,1.0000,1.0000,0.9999,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.45579,0.0344828,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.54918e+07,5.79289e+06,0,1.07594e+09,9.96236e+08,7.96989e+08,1.99247e+08,1559.17,0,nan,0,0,8.54918e+07,1559.17,50,54831.7,1.0000,0.9999,0.9997,0.9998,0.9993,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.84734,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54926e+07,5.79313e+06,0,1.07594e+09,9.96243e+08,7.96995e+08,1.99249e+08,1559.18,0,nan,0,0,8.54926e+07,1559.18,50,54831.7,1.0000,0.9996,0.9997,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.3442,0.0344828,race_to_bottom,-0.9964,0.9998,0.0034,0.000,8.54284e+07,5.78495e+06,6392.2,1.0751e+09,9.95463e+08,7.9637e+08,1.99093e+08,1558.01,79702.1,473.564,0.170833,187.341,8.53487e+07,1561.96,49.8292,54644.3,1.0000,0.9994,0.9999,0.9998,0.9999,0.9997,0.0000,0.0203,0.0000,0.0000,0.0000,0.0000
2.9747,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54677e+07,5.79023e+06,0,1.07565e+09,9.95968e+08,7.96775e+08,1.99194e+08,1558.73,0,nan,0,0,8.54677e+07,1558.73,50,54831.7,1.0000,0.9998,0.9996,1.0000,0.9999,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.77478,0.0344828,race_to_bottom,-0.9949,0.9999,0.0049,0.000,8.53532e+07,5.77576e+06,7348.14,1.0742e+09,9.94626e+08,7.95701e+08,1.98925e+08,1556.64,-193458,-384.468,0.241667,265.02,8.55466e+07,1568.09,49.7583,54566.6,1.0000,0.9996,0.9997,1.0000,1.0000,0.9998,0.0000,0.0295,0.0000,0.0000,0.0000,0.0000
4.79005,0.0344828,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.52742e+07,5.76644e+06,0,1.07335e+09,9.93847e+08,7.95078e+08,1.98769e+08,1555.2,0,nan,0,0,8.52742e+07,1555.2,50,54831.7,1.0000,0.9998,1.0000,0.9994,0.9996,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.07839,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.49683e+07,5.72947e+06,0,1.06969e+09,9.90452e+08,7.92362e+08,1.9809e+08,1549.62,0,nan,0,0,8.49683e+07,1549.62,50,54831.7,1.0000,0.9998,1.0000,1.0000,0.9997,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.71324,0.0344828,race_to_bottom,-0.9953,0.9998,0.0044,0.000,8.46035e+07,5.68594e+06,7203.31,1.06523e+09,9.86316e+08,7.89053e+08,1.97263e+08,1542.97,-111760,-107.555,0.225,246.742,8.47153e+07,1552.26,49.775,54584.9,1.0000,0.9999,1.0000,0.9999,0.9994,0.9993,0.0000,0.0267,0.0000,0.0000,0.0000,0.0000
9.7878,0.0344828,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.41966e+07,5.64155e+06,0,1.06049e+09,9.81938e+08,7.8555e+08,1.96388e+08,1535.55,0,nan,0,0,8.41966e+07,1535.55,50,54831.7,1.0000,1.0000,1.0000,0.9999,0.9995,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.4203,0.0344828,race_to_bottom,-0.9997,0.9997,0.0000,0.000,8.05709e+07,5.32663e+06,0,1.01573e+09,9.40488e+08,7.5239e+08,1.88098e+08,1469.42,0,nan,0,0,8.05709e+07,1469.42,50,54831.7,1.0000,1.0000,1.0000,0.9999,0.9996,0.9988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15.7609,0.0344828,race_to_bottom,-0.9417,0.9460,0.0043,0.000,1.33347e+08,4.79082e+06,3493.81,9.47839e+08,8.19286e+08,6.55429e+08,1.63857e+08,2431.94,1.39765e+06,6802.88,0.216667,237.604,1.3195e+08,2421.06,49.7833,54594.1,1.0000,0.8918,0.9590,0.9313,0.9356,0.9583,0.0000,0.0260,0.0000,0.0000,0.0000,0.0000
20,0.0344828,race_to_bottom,-0.7136,0.7136,0.0000,0.000,3.20954e+08,4.207e+06,0,8.9314e+08,5.76393e+08,4.61115e+08,1.15279e+08,5853.44,0,nan,0,0,3.20954e+08,5853.44,50,54831.7,0.7526,0.6461,0.6885,0.8163,0.7100,0.6681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.02,0.0689655,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54706e+07,5.79018e+06,0,1.07569e+09,9.96005e+08,7.96804e+08,1.99201e+08,1558.78,0,nan,0,0,8.54706e+07,1558.78,50,54831.7,1.0000,1.0000,1.0000,0.9998,0.9999,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0253792,0.0689655,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54773e+07,5.791e+06,0,1.07576e+09,9.96078e+08,7.96863e+08,1.99216e+08,1558.9,0,nan,0,0,8.54773e+07,1558.9,50,54831.7,1.0000,0.9999,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0322052,0.0689655,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.54796e+07,5.79127e+06,0,1.07579e+09,9.96104e+08,7.96883e+08,1.99221e+08,1558.95,0,nan,0,0,8.54796e+07,1558.95,50,54831.7,1.0000,0.9995,1.0000,0.9997,1.0000,0.9995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0408672,0.0689655,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54895e+07,5.79249e+06,0,1.07591e+09,9.96213e+08,7.9697e+08,1.99243e+08,1559.13,0,nan,0,0,8.54895e+07,1559.13,50,54831.7,1.0000,1.0000,1.0000,0.9998,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0518589,0.0689655,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54886e+07,5.79237e+06,0,1.0759e+09,9.96202e+08,7.96962e+08,1.9924e+08,1559.11,0,nan,0,0,8.54886e+07,1559.11,50,54831.7,1.0000,0.9995,0.9997,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0658069,0.0689655,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54935e+07,5.79297e+06,0,1.07596e+09,9.96256e+08,7.97005e+08,1.99251e+08,1559.2,0,nan,0,0,8.54935e+07,1559.2,50,54831.7,1.0000,0.9999,1.0000,1.0000,0.9999,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0835064,0.0689655,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54945e+07,5.79309e+06,0,1.07597e+09,9.96267e+08,7.97014e+08,1.99253e+08,1559.22,0,nan,0,0,8.54945e+07,1559.22,50,54831.7,1.0000,0.9999,0.9998,0.9999,0.9998,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.105966,0.0689655,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54953e+07,5.79319e+06,0,1.07598e+09,9.96276e+08,7.97021e+08,1.99255e+08,1559.23,0,nan,0,0,8.54953e+07,1559.23,50,54831.7,1.0000,0.9998,1.0000,0.9998,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.134467,0.0689655,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54959e+07,5.79326e+06,0,1.07599e+09,9.96283e+08,7.97026e+08,1.99257e+08,1559.24,0,nan,0,0,8.54959e+07,1559.24,50,54831.7,1.0000,0.9995,1.0000,1.0000,0.9998,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.170634,0.0689655,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.54959e+07,5.79326e+06,0,1.07599e+09,9.96283e+08,7.97027e+08,1.99257e+08,1559.24,0,nan,0,0,8.54959e+07,1559.24,50,54831.7,1.0000,0.9999,0.9994,0.9997,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.216527,0.0689655,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54969e+07,5.79338e+06,0,1.076e+09,9.96294e+08,7.97035e+08,1.99259e+08,1559.26,0,nan,0,0,8.54969e+07,1559.26,50,54831.7,1.0000,1.0000,0.9998,1.0000,0.9998,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.274765,0.0689655,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54966e+07,5.79335e+06,0,1.07599e+09,9.96291e+08,7.97033e+08,1.99258e+08,1559.26,0,nan,0,0,8.54966e+07,1559.26,50,54831.7,1.0000,0.9998,1.0000,1.0000,0.9998,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.348666,0.0689655,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54962e+07,5.7933e+06,0,1.07599e+09,9.96286e+08,7.97029e+08,1.99257e+08,1559.25,0,nan,0,0,8.54962e+07,1559.25,50,54831.7,1.0000,0.9998,0.9999,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.442443,0.0689655,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54973e+07,5.79355e+06,0,1.076e+09,9.96297e+08,7.97038e+08,1.99259e+08,1559.27,0,nan,0,0,8.54973e+07,1559.27,50,54831.7,1.0000,0.9999,1.0000,1.0000,0.9998,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.561443,0.0689655,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54964e+07,5.79333e+06,0,1.07599e+09,9.96289e+08,7.97031e+08,1.99258e+08,1559.25,0,nan,0,0,8.54964e+07,1559.25,50,54831.7,1.0000,0.9998,0.9999,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
