delta_c,t_ratio,g,leakage_mean,leakage_std,import_pen_mean,import_pen_std,price_cv_mean,price_cv_std,price_iqr_mean,price_iqr_std,n_active_mean,n_valid,leakage_ok,import_ok,price_cv_ok,all_pass
1.5,3.5,1.3,13.495304572396638,6.929036787718367,33.898738879955474,4.522408460430702,14.251302974665256,1.7186979073045872,20.605784174883393,1.8867741884498708,7.651999999999999,5,1,0,1,0
1.5,3.5,1.5,12.03489142462482,6.437266866004115,27.195013080312826,4.43151790318633,14.121707635115712,1.5848596840350735,20.85291018825227,1.6757273033046765,7.651999999999999,5,1,0,1,0
1.5,3.5,2.0,7.589905171686962,4.185110559322454,12.265010399116601,3.7785365833370874,14.111642589309605,1.3143132169759109,21.902367595974773,1.6005953646683102,7.651999999999999,5,1,0,1,0
1.5,3.5,2.2,5.698368561115791,3.4589438553466514,8.191459282867706,3.385609514300627,14.24784827994522,1.2010221793503157,22.531107355493628,1.9950967455409225,7.651999999999999,5,1,1,1,1
1.5,3.5,2.3,4.80723408317227,3.011392855570584,6.7422484508719105,2.9985766831431193,14.348674500163899,1.1457859567423565,22.988875749776508,2.1499789443510693,7.651999999999999,5,0,0,1,0
1.5,3.5,2.4,3.972035534771254,2.5368627775436523,5.537686383188098,2.6846163151799254,14.467156063787263,1.09583622468786,23.61956842328108,2.2313642818190833,7.651999999999999,5,0,0,1,0
1.5,3.5,2.5,3.2384901547255383,2.059203190613099,4.514071051045311,2.4213882821156223,14.570573404720932,1.0728479713629524,23.863668769998856,2.4661682852590854,7.651999999999999,5,0,0,1,0
1.5,4.0,0.3,26.104446919154732,10.504510558584075,62.179511291220365,3.898363857686267,15.756631424604635,2.4575072984892894,18.585649726715012,2.487186768174276,7.651999999999999,5,0,0,1,0
1.5,4.0,0.5,23.583427343067438,10.202045305105894,57.37338117695695,4.3181901325828145,15.383034890515788,2.3726231012892227,18.646010346301175,2.4441452891804802,7.651999999999999,5,0,0,1,0
1.5,4.0,0.7,21.272803178201485,9.415426682742076,52.04525797055506,4.386065136509458,15.079064975096728,2.2715748844552985,19.125744990292418,2.6687899935685873,7.651999999999999,5,0,0,1,0
1.5,4.0,1.0,17.165963300547354,8.087879266010333,43.57624854535363,4.375075487169574,14.691742750400092,2.102959746170422,19.786682793902287,2.273243930186516,7.651999999999999,5,1,0,1,0
1.5,4.0,1.3,13.421593917977656,6.919514497139424,33.898738879955474,4.522408460430702,14.481930982976042,1.9239124992487482,20.605784174883393,1.8867741884498708,7.651999999999999,5,1,0,1,0
1.5,4.0,1.5,11.968362649316266,6.422942995472176,27.195013080312826,4.43151790318633,14.41636488767195,1.8125842754915542,20.85291018825227,1.6757273033046765,7.651999999999999,5,1,0,1,0
1.5,4.0,2.0,7.5426456707351495,4.15762574862661,12.265010399116601,3.7785365833370874,14.451258803418252,1.5388556812255751,21.902367595974773,1.6005953646683102,7.651999999999999,5,1,0,1,0
1.5,4.0,2.2,5.660458523906761,3.435310804172327,8.191459282867706,3.385609514300627,14.593848672288672,1.4196711777786082,22.531107355493628,1.9950967455409225,7.651999999999999,5,1,1,1,1
1.5,4.0,2.3,4.7759982859858185,2.9928554424422087,6.7422484508719105,2.9985766831431193,14.69632797233776,1.3611979160603531,22.988875749776508,2.1499789443510693,7.651999999999999,5,0,0,1,0
1.5,4.0,2.4,3.946702883518346,2.521744447789736,5.537686383188098,2.6846163151799254,14.809236206750777,1.3063070508693104,23.61956842328108,2.2313642818190833,7.651999999999999,5,0,0,1,0
1.5,4.0,2.5,3.218067293957115,2.046027041545979,4.514071051045311,2.4213882821156223,14.909046825455388,1.277197416519899,23.863668769998856,2.4661682852590854,7.651999999999999,5,0,0,1,0
1.5,4.5,0.3,26.101324292714366,10.504850795225618,62.179511291220365,3.898363857686267,15.864988938810892,2.661370939003924,18.585649726715012,2.487186768174276,7.651999999999999,5,0,0,1,0
1.5,4.5,0.5,23.58065240024448,10.20262096466711,57.37338117695695,4.3181901325828145,15.489205911743298,2.5692613460797205,18.646010346301175,2.4441452891804802,7.651999999999999,5,0,0,1,0
1.5,4.5,0.7,21.270407457820404,9.416300631937812,52.04525797055506,4.386065136509458,15.183187523861898,2.461235234935468,19.125744990292418,2.6687899935685873,7.651999999999999,5,0,0,1,0
1.5,4.5,1.0,17.164325583283418,8.089037921584696,43.57624854535363,4.375075487169574,14.810351208390694,2.27821705061175,19.786682793902287,2.273243930186516,7.651999999999999,5,1,0,1,0
1.5,4.5,1.3,13.42046734988991,6.920476442812716,33.898738879955474,4.522408460430702,14.614887534177518,2.0854065103162758,20.605784174883393,1.8867741884498708,7.651999999999999,5,1,0,1,0
1.5,4.5,1.5,11.957338415575498,6.420818964157652,27.195013080312826,4.43151790318633,14.56695515812956,1.9721701972995136,20.85291018825227,1.6757273033046765,7.651999999999999,5,1,0,1,0
1.5,4.5,2.0,7.514462218354646,4.139841629382921,12.265010399116601,3.7785365833370874,14.68227921106838,1.7249792862196713,21.902367595974773,1.6005953646683102,7.651999999999999,5,1,0,1,0
1.5,4.5,2.2,5.635632089217192,3.418488243018333,8.191459282867706,3.385609514300627,14.818842257606951,1.599685113223552,22.531107355493628,1.9950967455409225,7.651999999999999,5,1,1,1,1
1.5,4.5,2.3,4.754726244230264,2.979409227892299,6.7422484508719105,2.9985766831431193,14.919731910471086,1.5381405396432866,22.988875749776508,2.1499789443510693,7.651999999999999,5,0,0,1,0
1.5,4.5,2.4,3.9288329807381652,2.510952541635446,5.537686383188098,2.6846163151799254,15.038780788347239,1.4813049564862337,23.61956842328108,2.2313642818190833,7.651999999999999,5,0,0,1,0
1.5,4.5,2.5,3.203219885468394,2.0370823998675402,4.514071051045311,2.4213882821156223,15.14507135315281,1.4493124865678073,23.863668769998856,2.4661682852590854,7.651999999999999,5,0,0,1,0
1.5,5.0,0.3,26.098205569444605,10.505194301379433,62.179511291220365,3.898363857686267,15.981163687206564,2.8820259160056825,18.585649726715012,2.487186768174276,7.651999999999999,5,0,0,1,0
1.5,5.0,0.5,23.577881041229197,10.20319886129152,57.37338117695695,4.3181901325828145,15.603234708218633,2.78302435758677,18.646010346301175,2.4441452891804802,7.651999999999999,5,0,0,1,0
1.5,5.0,0.7,21.268014951985016,9.41717576050916,52.04525797055506,4.386065136509458,15.295210500783833,2.6683828234393974,19.125744990292418,2.6687899935685873,7.651999999999999,5,0,0,1,0
1.5,5.0,1.0,17.162690207460464,8.090196078313065,43.57624854535363,4.375075487169574,14.919735185983527,2.4757949205901797,19.786682793902287,2.273243930186516,7.651999999999999,5,1,0,1,0
1.5,5.0,1.3,13.41943609018495,6.921482049390549,33.898738879955474,4.522408460430702,14.72129821161339,2.2713760010439623,20.605784174883393,1.8867741884498708,7.651999999999999,5,1,0,1,0
1.5,5.0,1.5,11.956446738877514,6.421695572737802,27.195013080312826,4.43151790318633,14.671083759509207,2.1491230323980837,20.85291018825227,1.6757273033046765,7.651999999999999,5,1,0,1,0
1.5,5.0,2.0,7.513939259663428,4.140385069336632,12.265010399116601,3.7785365833370874,14.798746027557382,1.8814989974911918,21.902367595974773,1.6005953646683102,7.651999999999999,5,1,0,1,0
1.5,5.0,2.2,5.633633523694979,3.4174177738202873,8.191459282867706,3.385609514300627,14.944525329493288,1.7515773073999574,22.531107355493628,1.9950967455409225,7.651999999999999,5,1,1,1,1
1.5,5.0,2.3,4.751620298284026,2.9775314099710215,6.7422484508719105,2.9985766831431193,15.04989405932557,1.6883774420122897,22.988875749776508,2.1499789443510693,7.651999999999999,5,0,0,1,0
1.5,5.0,2.4,3.925102701904021,2.5088340541535286,5.537686383188098,2.6846163151799254,15.173322075340002,1.6299085719507889,23.61956842328108,2.2313642818190833,7.651999999999999,5,0,0,1,0
1.5,5.0,2.5,3.1992456804141174,2.035055862289314,4.514071051045311,2.4213882821156223,15.284164527983478,1.595424853590248,23.863668769998856,2.4661682852590854,7.651999999999999,5,0,0,1,0
2.0,1.5,0.3,32.51306751790617,10.223492650576661,62.54672798640674,3.9481808020119584,14.9371115799586,1.222757574877761,23.22446474876408,3.013972250120559,7.651999999999999,5,0,0,1,0
2.0,1.5,0.5,30.648187933120447,10.217977201851342,57.92214319621867,4.320183764592358,14.431844536987814,1.1258170111218375,22.696666113792084,2.9889920975724444,7.651999999999999,5,0,0,1,0
2.0,1.5,0.7,28.46948574307937,10.378759474858457,53.195370709684255,4.742561560724234,13.966949315843554,1.0323330704296303,22.245036030728556,3.0736140299041055,7.651999999999999,5,0,0,1,0
2.0,1.5,1.0,23.96117846290311,10.633807728322237,46.001708064018025,5.4078477760230905,13.358326844115208,0.8869906395767768,21.224438206653126,2.4836619118999055,7.651999999999999,5,0,0,1,0
2.0,1.5,1.3,20.55730665441284,10.647166946704598,38.196220830313905,5.799877408257947,12.875968465160472,0.7364750364863651,21.4833919694355,1.7371863109140775,7.651999999999999,5,0,0,1,0
2.0,1.5,1.5,18.432146308436835,9.757714967635378,33.15762561806794,5.650564953369775,12.633001127637344,0.6471817038665152,21.60213976691348,1.384558652047341,7.651999999999999,5,1,0,1,0
2.0,1.5,2.0,12.391506212291958,6.612328341704069,19.404764541791476,4.672368231962807,12.086624947135707,0.5453266211335965,19.799054374858088,1.740406749264378,7.651999999999999,5,1,0,1,0
2.0,1.5,2.2,10.307809242794082,5.686325803483886,13.856432978281058,4.387907666195102,11.945401588772857,0.5233126640460589,18.439582530426105,1.7648519134740455,7.651999999999999,5,1,0,1,0
2.0,1.5,2.3,9.055811047726385,5.166050741694611,11.394996035413932,4.350084832158252,11.902210747538803,0.5325444638128047,17.871507200003993,1.7747315230379803,7.651999999999999,5,1,1,1,1
2.0,1.5,2.4,8.074359008532445,4.655411197719939,9.386022619479276,4.118959369406598,11.873143420629155,0.5518193092457867,17.38497074969586,1.9000124155642406,7.651999999999999,5,1,1,1,1
2.0,1.5,2.5,6.979689035132668,4.154312944230729,7.809066561217657,3.6957811639344693,11.85832963882952,0.5760731771122057,17.050244296873153,2.1016452587840195,7.651999999999999,5,1,0,1,0
2.0,2.0,0.3,29.856193872255112,10.014449797215086,62.54672798640674,3.9481808020119584,16.413355340440496,1.4930515479477362,23.662322919183318,3.057763241521994,7.651999999999999,5,0,0,1,0
2.0,2.0,0.5,27.78669124756333,9.845049046154367,57.92214319621867,4.320183764592358,15.925618793058362,1.3889467179753028,23.4620637091228,3.1980759837670742,7.651999999999999,5,0,0,1,0
2.0,2.0,0.7,25.383409806033743,9.818518896727857,53.195370709684255,4.742561560724234,15.48059870268203,1.291904685003026,23.53602429557276,3.445732350068581,7.651999999999999,5,0,0,1,0
2.0,2.0,1.0,20.805493417614144,9.731189072567023,46.001708064018025,5.4078477760230905,14.922842797094898,1.1433663087833112,23.273538758347804,3.1356360318640126,7.651999999999999,5,0,0,1,0
2.0,2.0,1.3,17.317624209047526,9.32219138377026,38.196220830313905,5.799877408257947,14.490065105831471,0.9844214452260251,24.019450535121692,2.3909982152144065,7.651999999999999,5,1,0,1,0
2.0,2.0,1.5,15.202007220426827,8.282119954927053,33.15762561806794,5.650564953369775,14.278621562772523,0.888518342423465,24.506100555554653,1.834297648743148,7.651999999999999,5,1,0,1,0
2.0,2.0,2.0,9.947303332755606,5.38930236325428,19.404764541791476,4.672368231962807,14.00051993137149,0.7229998200969181,24.599963713519454,1.4084818442489142,7.651999999999999,5,1,0,1,0
2.0,2.0,2.2,8.198443350268786,4.579196375536309,13.856432978281058,4.387907666195102,13.94065999980958,0.6662244318843277,24.07671931845912,1.6198175061872986,7.651999999999999,5,1,0,1,0
2.0,2.0,2.3,7.173254698537695,4.144683818871117,11.394996035413932,4.350084832158252,13.91908198002817,0.6565476419137383,23.56158324534939,1.74797122749634,7.651999999999999,5,1,1,1,1
2.0,2.0,2.4,6.375882901228794,3.722037394031705,9.386022619479276,4.118959369406598,13.912388035723671,0.6439626170768915,23.080615284480793,1.9047661468352832,7.651999999999999,5,1,1,1,1
2.0,2.0,2.5,5.496811625013346,3.308601390725198,7.809066561217657,3.6957811639344693,13.92069097570797,0.6269537901140028,22.748888704494355,2.120503072319435,7.651999999999999,5,1,0,1,0
2.0,2.5,0.3,29.20378300361876,9.99289077646442,62.54672798640674,3.9481808020119584,17.166940441191407,1.9511825712698203,23.662322919183318,3.057763241521994,7.651999999999999,5,0,0,1,0
2.0,2.5,0.5,27.20236654965523,9.826482929881747,57.92214319621867,4.320183764592358,16.715338939528255,1.8438678905806547,23.4620637091228,3.1980759837670742,7.651999999999999,5,0,0,1,0
2.0,2.5,0.7,24.86232398706535,9.797881347510291,53.195370709684255,4.742561560724234,16.317021387932964,1.7307941435491816,23.53602429557276,3.445732350068581,7.651999999999999,5,0,0,1,0
2.0,2.5,1.0,20.37966901516607,9.741531157534972,46.001708064018025,5.4078477760230905,15.784722317011965,1.5395320391187213,23.273538758347804,3.1356360318640126,7.651999999999999,5,0,0,1,0
2.0,2.5,1.3,16.92680205331777,9.333245905206981,38.196220830313905,5.799877408257947,15.351228849293694,1.3513657673746027,24.019450535121692,2.3909982152144065,7.651999999999999,5,1,0,1,0
2.0,2.5,1.5,14.810867862024807,8.294193710322364,33.15762561806794,5.650564953369775,15.143364727632028,1.2453707239742564,24.506100555554653,1.834297648743148,7.651999999999999,5,1,0,1,0
2.0,2.5,2.0,9.402461861562797,5.182114620747133,19.404764541791476,4.672368231962807,14.94829657455843,1.0360799825333553,25.055651461377803,1.646044096506443,7.651999999999999,5,1,0,1,0
2.0,2.5,2.2,7.634557363409309,4.32684086876608,13.856432978281058,4.387907666195102,14.963543777170509,0.9517563177100702,25.22330607802939,1.722882155137912,7.651999999999999,5,1,0,1,0
2.0,2.5,2.3,6.64034497696301,3.892260197854865,11.394996035413932,4.350084832158252,15.009350265973282,0.9135656097129062,25.392630874074428,1.7836792695328103,7.651999999999999,5,1,1,1,1
2.0,2.5,2.4,5.866621683659841,3.468750952983252,9.386022619479276,4.118959369406598,15.043907891599773,0.8946718533102292,25.257870128808136,2.129889669488089,7.651999999999999,5,1,1,1,1
2.0,2.5,2.5,5.025934696398866,3.053043945500589,7.809066561217657,3.6957811639344693,15.087940984692,0.8832458006198913,25.07925342799305,2.5982688695104668,7.651999999999999,5,1,0,1,0
2.0,3.0,0.3,29.05692889076941,10.001494982218945,62.54672798640674,3.9481808020119584,17.459707825101095,2.23025461384567,23.662322919183318,3.057763241521994,7.651999999999999,5,0,0,1,0
2.0,3.0,0.5,27.029834434092596,9.82549526983019,57.92214319621867,4.320183764592358,17.07479366288116,2.1449947301912666,23.4620637091228,3.1980759837670742,7.651999999999999,5,0,0,1,0
2.0,3.0,0.7,24.672856571019796,9.785011126510259,53.195370709684255,4.742561560724234,16.689254023613746,2.0420746173094515,23.53602429557276,3.445732350068581,7.651999999999999,5,0,0,1,0
2.0,3.0,1.0,20.230061851863034,9.74394585028039,46.001708064018025,5.4078477760230905,16.204221971758766,1.8749892833562356,23.273538758347804,3.1356360318640126,7.651999999999999,5,0,0,1,0
2.0,3.0,1.3,16.82054009598551,9.329599323806976,38.196220830313905,5.799877408257947,15.842528460264688,1.6986098916081507,24.019450535121692,2.3909982152144065,7.651999999999999,5,1,0,1,0
2.0,3.0,1.5,14.713450764431872,8.285423029622557,33.15762561806794,5.650564953369775,15.644853584342561,1.5784321145501454,24.506100555554653,1.834297648743148,7.651999999999999,5,1,0,1,0
2.0,3.0,2.0,9.32636035778811,5.150226390189461,19.404764541791476,4.672368231962807,15.44611477416351,1.3372501228646785,25.055651461377803,1.646044096506443,7.651999999999999,5,1,0,1,0
2.0,3.0,2.2,7.561801975333434,4.289212052159892,13.856432978281058,4.387907666195102,15.45770588168158,1.246343248326806,25.22330607802939,1.722882155137912,7.651999999999999,5,1,0,1,0
2.0,3.0,2.3,6.570211709287205,3.854185813505184,11.394996035413932,4.350084832158252,15.503923476402736,1.20311605295751,25.392630874074428,1.7836792695328103,7.651999999999999,5,1,1,1,1
2.0,3.0,2.4,5.800173496305322,3.4340612347036426,9.386022619479276,4.118959369406598,15.544193923315143,1.1750692633018367,25.257870128808136,2.129889669488089,7.651999999999999,5,1,1,1,1
2.0,3.0,2.5,4.964562798158424,3.0208440629753337,7.809066561217657,3.6957811639344693,15.594740648678055,1.1524571996027888,25.07925342799305,2.5982688695104668,7.651999999999999,5,0,0,1,0
2.0,3.5,0.3,29.052564989756853,10.00275046142366,62.54672798640674,3.9481808020119584,17.58947672727694,2.453773124850276,23.662322919183318,3.057763241521994,7.651999999999999,5,0,0,1,0
2.0,3.5,0.5,27.025971691493872,9.827298047514176,57.92214319621867,4.320183764592358,17.212093880996953,2.355684693384729,23.4620637091228,3.1980759837670742,7.651999999999999,5,0,0,1,0
2.0,3.5,0.7,24.6695766558526,9.78710072770141,53.195370709684255,4.742561560724234,16.834790076975274,2.241136403425768,23.53602429557276,3.445732350068581,7.651999999999999,5,0,0,1,0
2.0,3.5,1.0,20.207065803011467,9.74539313573892,46.001708064018025,5.4078477760230905,16.37714279013366,2.0702064716505397,23.273538758347804,3.1356360318640126,7.651999999999999,5,0,0,1,0
2.0,3.5,1.3,16.770951149898565,9.327849552732749,38.196220830313905,5.799877408257947,16.051956562642353,1.9001588580879838,24.019450535121692,2.3909982152144065,7.651999999999999,5,1,0,1,0
2.0,3.5,1.5,14.660821874009756,8.279345080660216,33.15762561806794,5.650564953369775,15.918508083156079,1.8048864645968041,24.506100555554653,1.834297648743148,7.651999999999999,5,1,0,1,0
2.0,3.5,2.0,9.276627006887567,5.126171149201494,19.404764541791476,4.672368231962807,15.768978522581644,1.574172403726672,25.055651461377803,1.646044096506443,7.651999999999999,5,1,0,1,0
2.0,3.5,2.2,7.515830605852065,4.258302694623793,13.856432978281058,4.387907666195102,15.78977272245749,1.4780513528941739,25.22330607802939,1.722882155137912,7.651999999999999,5,1,0,1,0
2.0,3.5,2.3,6.529360153468597,3.8235385461086193,11.394996035413932,4.350084832158252,15.839799797688363,1.4319566627824587,25.392630874074428,1.7836792695328103,7.651999999999999,5,1,1,1,1
2.0,3.5,2.4,5.7645312020140524,3.407256857592297,9.386022619479276,4.118959369406598,15.884373115520258,1.400271442139308,25.257870128808136,2.129889669488089,7.651999999999999,5,1,1,1,1
2.0,3.5,2.5,4.934359871772503,2.9979586919781522,7.809066561217657,3.6957811639344693,15.939335263315362,1.372890971133281,25.07925342799305,2.5982688695104668,7.651999999999999,5,0,0,1,0
2.0,4.0,0.3,29.048208354560636,10.004011288506897,62.54672798640674,3.9481808020119584,17.724177535907014,2.709856415385245,23.662322919183318,3.057763241521994,7.651999999999999,5,0,0,1,0
2.0,4.0,0.5,27.022115588969417,9.829103452850422,57.92214319621867,4.320183764592358,17.344156399724326,2.60449395908458,23.4620637091228,3.1980759837670742,7.651999999999999,5,0,0,1,0
2.0,4.0,0.7,24.66630256795195,9.789190555638992,53.195370709684255,4.742561560724234,16.964900008697132,2.483585545749425,23.53602429557276,3.445732350068581,7.651999999999999,5,0,0,1,0
2.0,4.0,1.0,20.20482031192307,9.747284302322639,46.001708064018025,5.4078477760230905,16.50418053938801,2.302094550649093,23.273538758347804,3.1356360318640126,7.651999999999999,5,0,0,1,0
2.0,4.0,1.3,16.76938778372915,9.329337671024229,38.196220830313905,5.799877408257947,16.175584121658993,2.119702905022951,24.019450535121692,2.3909982152144065,7.651999999999999,5,1,0,1,0
2.0,4.0,1.5,14.659501840715956,8.280619951766843,33.15762561806794,5.650564953369775,16.043205849664876,2.0137764291113256,24.506100555554653,1.834297648743148,7.651999999999999,5,1,0,1,0
2.0,4.0,2.0,9.272894888505693,5.124929044271798,19.404764541791476,4.672368231962807,15.912727686482848,1.7616099951065807,25.055651461377803,1.646044096506443,7.651999999999999,5,1,0,1,0
2.0,4.0,2.2,7.508831630894929,4.25358818908565,13.856432978281058,4.387907666195102,15.941975929340908,1.6613761063368144,25.22330607802939,1.722882155137912,7.651999999999999,5,1,0,1,0
2.0,4.0,2.3,6.521138902768653,3.8169458962568275,11.394996035413932,4.350084832158252,15.995944247585976,1.6130531997776076,25.392630874074428,1.7836792695328103,7.651999999999999,5,1,1,1,1
2.0,4.0,2.4,5.755453553472553,3.3998911513151744,9.386022619479276,4.118959369406598,16.044592188215418,1.5787958424306572,25.257870128808136,2.129889669488089,7.651999999999999,5,1,1,1,1
2.0,4.0,2.5,4.925078240563638,2.9907245142060717,7.809066561217657,3.6957811639344693,16.10366961170718,1.5484089494929505,25.07925342799305,2.5982688695104668,7.651999999999999,5,0,0,1,0
2.0,4.5,0.3,29.04385896704966,10.005277428775045,62.54672798640674,3.9481808020119584,17.870634993672457,2.9909469389335,23.662322919183318,3.057763241521994,7.651999999999999,5,0,0,1,0
2.0,4.5,0.5,27.01826610941246,9.830911461184312,57.92214319621867,4.320183764592358,17.488015400628264,2.8786353988443154,23.4620637091228,3.1980759837670742,7.651999999999999,5,0,0,1,0
2.0,4.5,0.7,24.663034291802084,9.791280596726516,53.195370709684255,4.742561560724234,17.106856731279514,2.7518156550320634,23.53602429557276,3.445732350068581,7.651999999999999,5,0,0,1,0
2.0,4.5,1.0,20.20257901767201,9.749173631465423,46.001708064018025,5.4078477760230905,16.643143741150343,2.5605776420171207,23.273538758347804,3.1356360318640126,7.651999999999999,5,0,0,1,0
2.0,4.5,1.3,16.767827510472383,9.330823653295466,38.196220830313905,5.799877408257947,16.311216402201023,2.366860984498872,24.019450535121692,2.3909982152144065,7.651999999999999,5,1,0,1,0
2.0,4.5,1.5,14.658184418531693,8.28189294452633,33.15762561806794,5.650564953369775,16.176265704176153,2.2519978950756836,24.506100555554653,1.834297648743148,7.651999999999999,5,1,0,1,0
2.0,4.5,2.0,9.272173439884135,5.12571897312178,19.404764541791476,4.672368231962807,16.04021605873301,1.9812526909221828,25.055651461377803,1.646044096506443,7.651999999999999,5,1,0,1,0
2.0,4.5,2.2,7.50831842502898,4.254183484145863,13.856432978281058,4.387907666195102,16.068385081781038,1.8747043487482435,25.22330607802939,1.722882155137912,7.651999999999999,5,1,0,1,0
2.0,4.5,2.3,6.5207295149878775,3.817426179496007,11.394996035413932,4.350084832158252,16.121648331188663,1.8226062955077018,25.392630874074428,1.7836792695328103,7.651999999999999,5,1,1,1,1
2.0,4.5,2.4,5.755074470117802,3.400322672608893,9.386022619479276,4.118959369406598,16.169557588831715,1.7843030743003336,25.257870128808136,2.129889669488089,7.651999999999999,5,1,1,1,1
2.0,4.5,2.5,4.924783741966979,2.99106662141659,7.809066561217657,3.6957811639344693,16.227850967371147,1.7495668013002592,25.07925342799305,2.5982688695104668,7.651999999999999,5,0,0,1,0
2.0,5.0,0.3,29.04385896704966,10.005277428775045,62.54672798640674,3.9481808020119584,17.870634993672457,2.9909469389335,23.662322919183318,3.057763241521994,7.651999999999999,5,0,0,1,0
2.0,5.0,0.5,27.01826610941246,9.830911461184312,57.92214319621867,4.320183764592358,17.488015400628264,2.8786353988443154,23.4620637091228,3.1980759837670742,7.651999999999999,5,0,0,1,0
2.0,5.0,0.7,24.663034291802084,9.791280596726516,53.195370709684255,4.742561560724234,17.106856731279514,2.7518156550320634,23.53602429557276,3.445732350068581,7.651999999999999,5,0,0,1,0
2.0,5.0,1.0,20.20257901767201,9.749173631465423,46.001708064018025,5.4078477760230905,16.643143741150343,2.5605776420171207,23.273538758347804,3.1356360318640126,7.651999999999999,5,0,0,1,0
2.0,5.0,1.3,16.767827510472383,9.330823653295466,38.196220830313905,5.799877408257947,16.311216402201023,2.366860984498872,24.019450535121692,2.3909982152144065,7.651999999999999,5,1,0,1,0
2.0,5.0,1.5,14.658184418531693,8.28189294452633,33.15762561806794,5.650564953369775,16.176265704176153,2.2519978950756836,24.506100555554653,1.834297648743148,7.651999999999999,5,1,0,1,0
2.0,5.0,2.0,9.272173439884135,5.12571897312178,19.404764541791476,4.672368231962807,16.04021605873301,1.9812526909221828,25.055651461377803,1.646044096506443,7.651999999999999,5,1,0,1,0
2.0,5.0,2.2,7.50831842502898,4.254183484145863,13.856432978281058,4.387907666195102,16.068385081781038,1.8747043487482435,25.22330607802939,1.722882155137912,7.651999999999999,5,1,0,1,0
2.0,5.0,2.3,6.5207295149878775,3.817426179496007,11.394996035413932,4.350084832158252,16.121648331188663,1.8226062955077018,25.392630874074428,1.7836792695328103,7.651999999999999,5,1,1,1,1
2.0,5.0,2.4,5.755074470117802,3.400322672608893,9.386022619479276,4.118959369406598,16.169557588831715,1.7843030743003336,25.257870128808136,2.129889669488089,7.651999999999999,5,1,1,1,1
2.0,5.0,2.5,4.924783741966979,2.99106662141659,7.809066561217657,3.6957811639344693,16.227850967371147,1.7495668013002592,25.07925342799305,2.5982688695104668,7.651999999999999,5,0,0,1,0
2.5,1.5,0.3,32.56678344181883,9.52177122108385,62.55295438908812,3.9705980290539533,17.693504048329956,1.3384702916922295,28.467001145281557,3.082348766127336,7.651999999999999,5,0,0,1,0
2.5,1.5,0.5,30.57884046956037,9.433168936505284,58.018526077093995,4.295579112317799,17.21477766033601,1.242663847179554,28.27628052249335,3.3038923351203597,7.651999999999999,5,0,0,1,0
2.5,1.5,0.7,28.58863845033874,9.627647187405895,53.44086759879593,4.649861637522544,16.767429619433102,1.1401714771210587,27.993849610067674,3.477130346439195,7.651999999999999,5,0,0,1,0
2.5,1.5,1.0,25.554271092858137,10.358078477173574,46.4086374392655,5.293926564020767,16.138403235989436,0.9841679440881512,26.83558684562589,3.358037671641117,7.651999999999999,5,0,0,1,0
2.5,1.5,1.3,22.75432308008127,10.81623262949732,39.19018965309614,6.096347208842664,15.578332544151644,0.8288179738199172,26.776729610331973,2.6339963608217696,7.651999999999999,5,0,0,1,0
2.5,1.5,1.5,20.333552197404344,10.24922435533192,34.74526600920625,6.364449810277635,15.259061075307784,0.7352972682610062,26.780891799120774,2.034634476765763,7.651999999999999,5,0,0,1,0
2.5,1.5,2.0,14.660197559547687,8.02940223233022,23.8722384872947,5.904068346486121,14.485552257038716,0.5985660300409092,24.666285455025964,2.075123993891752,7.651999999999999,5,1,0,1,0
2.5,1.5,2.2,12.205982226769885,6.814192810595223,19.677001867710057,5.5442216272439655,14.262950854719932,0.5392762636418182,23.089627430010566,2.0028736136580663,7.651999999999999,5,1,0,1,0
2.5,1.5,2.3,11.068791617357547,6.174126266949706,17.477528199754254,5.298615376247621,14.15580796600025,0.5303119433630538,22.37850276984856,1.937680201466434,7.651999999999999,5,1,0,1,0
2.5,1.5,2.4,9.776638495254485,5.48371571176531,15.389172441223554,5.080263343265435,14.087915908502143,0.5365065264706294,21.790446027040343,1.8829293054711338,7.651999999999999,5,1,0,1,0
2.5,1.5,2.5,8.514946720148886,4.80491604202528,13.036968155259519,4.959107147325131,14.026983576424204,0.5472153430817125,21.247235900102986,1.8593559291720885,7.651999999999999,5,1,0,1,0
2.5,2.0,0.3,30.75403036148599,9.491259179085365,62.55295438908812,3.9705980290539533,18.967343374647214,1.7083851026696941,28.467001145281557,3.082348766127336,7.651999999999999,5,0,0,1,0
2.5,2.0,0.5,28.760435171154164,9.448724239742576,58.018526077093995,4.295579112317799,18.521444135770043,1.591792512191286,28.283656604318686,3.309653495555456,7.651999999999999,5,0,0,1,0
2.5,2.0,0.7,26.637663353953265,9.541099267902018,53.44086759879593,4.649861637522544,18.086076107224635,1.4698576214695553,28.295482173418986,3.6600003309141425,7.651999999999999,5,0,0,1,0
2.5,2.0,1.0,23.33132026745779,9.950567755837083,46.4086374392655,5.293926564020767,17.49296013561867,1.3040720839367077,27.762211280159924,3.654140411960728,7.651999999999999,5,0,0,1,0
2.5,2.0,1.3,20.214144817531956,9.992605828430083,39.19018965309614,6.096347208842664,17.00285389623918,1.1352908149541585,28.366419936570527,2.907939807274792,7.651999999999999,5,0,0,1,0
